"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2025年52週"
"集計期間終了週","2025年52週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","13","3","711","3","1","0","13","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"～1歳","33","3","*","6","3","0","59","0","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","96","4","4328","12","6","6","175","1","4","0","12","0","0","1","1","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"2歳","96","0","*","10","5","28","114","0","1","2","6","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"3歳","108","2","*","1","2","34","98","3","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0"
"4歳","132","0","*","2","4","50","88","6","0","1","1","1","4","0","0","0","0","0","0","0","0","0","3","1","0","0","2","0","0","1","2","1","0","0"
"5歳","134","2","3187","0","5","49","91","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"6歳","127","3","*","0","3","40","78","6","0","2","0","0","1","1","0","0","0","0","0","2","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"7歳","106","3","*","0","0","47","74","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"8歳","128","5","*","0","3","43","70","11","0","2","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","127","6","*","0","1","27","64","11","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","569","14","1701","0","2","61","160","26","0","1","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"15～19歳","274","12","563","1","0","1","36","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"20～29歳","319","15","742","0","1","8","116","2","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"30～39歳","173","15","665","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","153","14","638","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","2","0","0","0","0","0","2","0","0","0","2"
"50～59歳","136","16","528","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","2","0","0","0","0","0","2","0","0","0","2"
"60～69歳","70","3","374","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","1","0","1","0","0","2","1","1","0","3"
"70～79歳","32","4","262","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","3","7","0","0","0","0","0","3","0","0","0","7"
"80歳以上","15","13","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","7","0","0","1","0","0","7","1","0","0","7"
"合計","2841","137","13835","35","36","394","1236","75","6","10","25","2","8","6","1","0","6","0","2","7","1","0","32","25","2","1","7","0","0","24","7","2","0","24"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2025年52週"
"集計期間終了週","2025年52週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
