"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年14週"
"集計期間終了週","2026年14週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","2","1","53","2","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","2","1","84","0","0","0","7","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","5","0","141","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","",""
"新宿区","10","2","125","0","1","2","14","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"文京","18","1","184","0","0","1","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","7","0","159","0","0","4","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","8","0","47","0","0","0","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","18","2","295","0","0","8","35","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","9","3","136","0","0","5","11","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","4","1","98","0","0","1","6","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","23","8","337","4","1","17","33","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"世田谷","22","4","481","1","0","6","42","1","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","","","","","","",""
"渋谷区","3","3","99","0","0","0","13","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"中野区","9","1","301","0","0","7","9","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","18","8","226","1","0","3","17","3","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","","","","","","",""
"池袋","9","4","155","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","10","2","200","0","0","4","11","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","6","3","181","0","0","4","15","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","7","1","203","0","0","2","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"練馬区","30","12","389","1","1","9","40","1","0","0","2","0","1","4","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","16","6","480","1","0","18","37","1","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","5","6","179","0","0","3","11","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"江戸川","13","6","342","1","1","12","16","4","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"八王子市","42","12","819","3","0","14","31","2","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"町田市","40","4","598","1","0","22","40","11","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","15","3","116","0","0","3","15","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","16","3","246","2","0","5","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","24","5","337","2","0","8","34","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"多摩府中","42","14","800","1","0","8","45","2","4","0","4","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"多摩小平","32","7","623","0","3","12","70","5","0","0","6","0","0","0","1","0","0","0","0","0","0","0","0","1","","","","","","",""
"島しょ","3","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","468","123","8452","21","8","179","649","44","4","2","31","0","4","6","3","0","4","0","0","1","1","4","0","6","","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年14週"
"集計期間終了週","2026年14週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","0","34","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","2","1","92","0","0","0","9","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","12","2","158","1","1","0","7","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"新宿区","6","5","120","2","0","3","6","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"文京","18","4","213","0","0","2","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","5","2","176","0","0","3","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","3","0","47","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"江東区","13","1","282","2","1","12","22","2","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","3","5","136","0","0","1","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","13","3","122","2","0","1","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","16","8","339","2","0","11","31","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","24","9","463","0","0","5","38","2","0","0","0","1","0","2","0","0","0","0","0","0","0","1","0","0","","","","","","",""
"渋谷区","3","1","102","0","0","1","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中野区","15","1","316","0","0","6","20","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","26","6","196","0","0","0","18","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","","","","","","",""
"池袋","8","5","132","0","1","1","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
