"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年24週"
"集計期間終了週","2026年24週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","20","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","0","0","80","0","0","1","5","1","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","0","0","217","0","0","5","7","3","10","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"新宿区","0","2","155","0","0","3","13","1","4","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"文京","1","0","233","2","6","1","16","0","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","0","0","161","0","0","0","30","3","12","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","0","69","0","0","2","0","0","5","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","","","","","","",""
"江東区","2","0","409","3","1","7","38","2","28","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","0","0","152","0","0","9","9","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","0","0","117","0","0","0","6","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","0","0","354","0","7","16","36","0","2","0","1","1","1","1","0","0","0","0","0","0","0","1","0","0","","","","","","",""
"世田谷","0","1","664","1","1","9","73","1","5","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"渋谷区","0","1","121","0","0","4","23","1","3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"中野区","0","1","335","1","1","11","12","1","8","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","0","1","212","1","1","4","17","1","7","0","2","2","0","0","0","0","1","0","0","2","0","0","0","0","","","","","","",""
"豊島区","0","0","153","0","1","3","1","1","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","0","0","176","1","5","6","11","0","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","5","7","203","0","2","7","16","2","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","0","0","232","0","1","3","19","0","2","0","2","2","0","0","0","0","1","0","0","1","0","0","0","0","","","","","","",""
"練馬区","0","1","464","2","3","16","38","2","12","0","1","5","0","2","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"足立","0","1","545","3","4","13","36","1","17","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","0","0","250","0","0","5","13","0","4","0","2","6","1","0","0","0","0","0","0","0","0","2","0","1","","","","","","",""
"江戸川","1","0","498","1","2","24","20","2","21","0","0","10","0","4","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"八王子市","0","2","875","1","5","10","53","1","10","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"町田市","3","0","620","0","4","18","73","14","14","0","2","16","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","1","155","0","0","4","6","0","14","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"南多摩","0","2","312","1","0","5","16","3","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","1","2","347","0","5","10","40","3","42","0","2","6","2","0","0","0","3","0","0","0","0","0","0","0","","","","","","",""
"多摩府中","1","1","878","0","5","17","85","6","7","0","4","2","0","2","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"多摩小平","0","1","707","1","21","16","85","1","14","0","7","2","1","0","1","0","2","0","0","0","0","0","0","1","","","","","","",""
"島しょ","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","14","24","9718","18","75","229","799","50","263","0","48","81","7","14","1","0","13","1","0","4","0","3","0","2","","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年24週"
"集計期間終了週","2026年24週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","23","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","0","0","88","1","0","1","8","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","4","1","194","0","4","3","7","0","8","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"新宿区","0","0","157","0","1","1","9","0","6","0","1","3","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"文京","0","0","201","0","4","4","15","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","0","0","169","2","0","0","21","0","4","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","2","67","0","0","4","2","0","7","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","2","1","401","0","0","5","34","2","35","0","0","8","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","0","1","188","1","2","4","6","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","0","0","115","0","0","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","3","4","325","0","13","14","37","0","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","1","0","585","0","2","10","43","2","6","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"渋谷区","0","1","115","0","0","2","12","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中野区","0","1","332","0","1","5","15","3","10","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","0","0","203","0","0","9","17","0","5","0","3","3","0","0","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"豊島区","0","0","168","0","0","1","4","0","2","0","1","3","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"北区","0","1","167","0","2","4","18","0","1","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","0","2","217","0","0","2","17","2","2","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","1","1","282","0","0","2","11","1","3","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"練馬区","0","1","466","0","5","14","40","2","11","0","4","3","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","0","5","592","3","4","12","20","0","17","0","5","3","1","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","0","0","255","0","0","3","14","0","5","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"江戸川","0","0","478","1","4","24","28","1","15","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","0","2","837","2","2","6","52","4","11","0","3","2","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"町田市","0","0","618","0","0","11","60","5","14","0","4","13","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","0","136","0","0","4","10","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","0","1","287","1","2","5","16","1","7","0","3","1","3","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","0","1","268","0","2","13","28","2","29","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"多摩府中","0","0","869","1","1","15","59","4","2","0","4","3","0","3","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"多摩小平","0","5","626","1","12","23","76","5","14","0","4","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"島しょ","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","11","30","9437","13","61","201","682","36","241","0","46","63","12","6","2","0","8","0","0","0","0","0","0","4","","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年24週"
"集計期間終了週","2026年24週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","43","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","2","0","2","2","2"
"中央区","0","0","168","1","0","2","13","1","0","0","0","5","0","0","0","0","1","0","0","0","0","0","0","0","5","5","3","1","0","0","0"
"みなと","4","1","411","0","4","8","14","3","18","0","0","3","1","1","0","0","0","0","0","0","0","0","0","0","9","9","6","0","1","1","1"
"新宿区","0","2","312","0","1","4","22","1","10","0","1","4","0","1","0","0","2","0","0","0","0","0","0","0","12","12","8","2","2","2","2"
"文京","1","0","434","2","10","5","31","0","11","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","7","7","4","1","1","1","1"
"台東","0","0","330","2","0","0","51","3","16","0","5","4","0","0","0","0","0","0","0","0","0","0","0","0","7","7","4","0","0","0","0"
"墨田区","0","2","136","0","0","6","2","0","12","0","3","1","1","0","0","0","0","1","0","0","0","0","0","0","8","8","5","1","1","1","1"
"江東区","4","1","810","3","1","12","72","4","63","0","1","17","1","0","0","0","0","0","0","0","0","0","0","0","14","14","9","1","0","0","0"
"品川区","0","1","340","1","2","13","15","1","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","12","12","8","1","0","0","0"
"目黒区","0","0","232","0","0","0","8","1","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","8","8","5","1","0","0","0"
"大田区","3","4","679","0","20","30","73","0","3","0","2","1","2","1","0","0","0","0","0","0","0","1","0","0","21","21","13","2","1","1","1"
"世田谷","1","1","1249","1","3","19","116","3","11","0","2","6","1","0","0","0","0","0","0","0","0","0","0","0","25","25","16","2","2","2","2"
"渋谷区","0","2","236","0","0","6","35","1","9","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","7","7","4","1","1","1","1"
"中野区","0","2","667","1","2","16","27","4","18","0","2","2","1","0","0","0","0","0","0","0","0","0","0","0","10","10","6","1","0","0","0"
"杉並","0","1","415","1","1","13","34","1","12","0","5","5","0","0","1","0","2","0","0","2","0","0","0","0","17","17","11","1","2","2","2"
"豊島区","0","0","321","0","1","4","5","1","3","0","2","6","0","0","0","0","2","0","0","0","0","0","0","0","8","8","5","1","1","1","1"
"北区","0","1","343","1","7","10","29","0","6","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","11","11","7","1","0","0","0"
"荒川区","5","9","420","0","2","9","33","4","6","0","5","0","0","1","0","0","0","0","0","0","0","0","0","0","7","7","4","1","0","0","0"
"板橋区","1","1","514","0","1","5","30","1","5","0","2","2","0","0","0","0","3","0","0","1","0","0","0","0","16","16","10","2","1","1","1"
"練馬区","0","2","930","2","8","30","78","4","23","0","5","8","0","3","0","0","1","0","0","0","0","0","0","0","21","21","13","2","0","0","0"
"足立","0","6","1137","6","8","25","56","1","34","0","10","5","1","0","1","0","0","0","0","0","0","0","0","0","20","20","13","2","0","0","0"
"葛飾区","0","0","505","0","0","8","27","0","9","0","2","6","1","1","0","0","0","0","0","0","0","2","0","2","13","13","8","1","1","1","1"
