"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2026年14週"
"集計期間終了週","2026年14週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","41","9","673","2","1","5","51","0","2","0","4","0","0","0","1","0","1","0","0","0","1","0","0","0","","","","","","",""
"区南部","19","13","475","2","1","12","37","1","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"区西南部","40","13","687","2","0","7","49","3","1","0","1","1","0","2","0","0","1","0","0","0","0","1","0","1","","","","","","",""
"区西部","47","12","632","2","1","9","44","3","0","0","4","0","0","0","1","0","1","0","0","1","0","1","0","2","","","","","","",""
"区西北部","68","35","958","2","2","21","64","7","0","2","2","0","1","4","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"区東北部","34","10","817","1","3","17","45","3","1","1","4","0","0","1","1","0","0","0","0","0","0","0","0","1","","","","","","",""
"区東部","31","7","724","2","2","26","40","3","0","0","2","1","1","1","1","0","1","0","0","0","0","0","0","2","","","","","","",""
"西多摩","10","2","118","0","0","1","16","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","82","20","1483","3","2","47","115","16","0","1","4","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"北多摩西部","16","3","255","1","0","3","22","4","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"北多摩南部","37","23","745","2","1","15","50","4","1","0","3","0","1","0","0","0","0","0","1","0","0","1","0","1","","","","","","",""
"北多摩北部","40","9","640","2","1","12","60","2","0","0","5","0","0","0","1","0","0","0","0","0","0","0","0","2","","","","","","",""
"島しょ","6","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"合計","471","156","8224","21","14","175","593","48","5","5","34","2","4","8","5","0","6","0","1","2","1","3","0","11","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2026年14週"
"集計期間終了週","2026年14週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","75","12","1294","4","1","11","115","0","2","0","4","0","0","0","1","0","1","0","0","0","1","0","0","0","32","32","20","2","4","4","4"
"区南部","51","24","948","6","1","34","81","1","0","1","5","0","1","0","0","0","0","0","0","0","0","0","0","1","32","32","20","3","1","1","1"
"区西南部","69","21","1365","3","0","14","110","10","1","0","1","1","0","2","0","0","1","0","0","0","0","3","0","1","40","40","25","4","3","3","3"
"区西部","84","23","1284","3","1","21","84","7","0","0","6","0","0","0","1","0","1","0","0","1","0","3","0","2","38","38","24","4","4","4","4"
"区西北部","124","54","1905","4","4","36","135","11","0","2","4","0","4","4","0","0","0","0","0","0","0","0","0","1","56","56","35","6","2","2","2"
"区東北部","61","25","1657","2","3","42","108","3","1","1","7","0","0","1","1","0","0","0","0","0","0","0","0","1","40","40","25","4","1","1","1"
"区東部","70","15","1408","3","3","46","98","8","0","0","3","1","1","1","1","0","2","0","0","0","0","0","0","2","41","41","26","4","1","1","1"
"西多摩","25","5","234","0","0","4","31","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","14","14","8","1","1","1","1"
"南多摩","180","39","3146","9","2","88","199","29","0","1","11","0","0","0","0","0","1","0","0","0","0","0","0","0","45","45","28","4","1","1","1"
"北多摩西部","40","8","592","3","0","11","56","4","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","21","21","14","2","1","1","1"
"北多摩南部","79","37","1545","3","1","23","95","6","5","0","7","0","1","0","0","0","0","0","1","0","0","1","0","3","33","33","21","3","3","3","3"
"北多摩北部","72","16","1263","2","4","24","130","7","0","0","11","0","0","0","2","0","0","0","0","0","0","0","0","3","23","23","15","2","2","2","2"
"島しょ","9","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","2","1","0","1","1","1"
"合計","939","279","16676","42","20","354","1242","88","9","5","64","2","7","8","6","0","7","0","1","2","1","7","0","14","417","417","262","39","25","25","25"


