"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2026年36週"
"集計期間終了週","2026年36週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","2","1","693","10","0","0","14","0","3","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","12","3","*","22","2","0","37","1","22","0","6","16","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","30","22","4492","73","9","4","106","2","62","1","21","37","0","3","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"2歳","45","19","*","26","4","13","56","0","33","0","8","18","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"3歳","64","21","*","8","2","14","53","2","15","1","4","17","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"4歳","89","18","*","4","5","13","39","1","9","0","3","16","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","93","18","2228","3","1","14","34","3","8","0","1","9","1","1","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6歳","94","18","*","0","1","15","38","1","3","2","0","6","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"7歳","96","12","*","0","0","13","28","1","4","0","0","4","1","1","0","0","0","0","0","0","0","0","2","0","0","0","2","2","0","0","2","0","0","0"
"8歳","83","9","*","2","1","10","24","0","2","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","66","8","*","0","0","8","29","3","0","0","0","3","1","1","0","0","1","0","0","0","0","0","1","1","0","0","1","0","1","0","1","0","0","1"
"10～14歳","153","30","791","0","0","15","95","2","1","1","0","3","0","0","0","0","2","0","0","1","0","0","2","0","1","1","0","0","0","1","0","0","0","0"
"15～19歳","50","17","266","0","0","1","20","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","48","20","332","0","1","4","49","0","1","0","0","3","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","57","32","380","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40～49歳","79","29","407","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","40","42","337","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"60～69歳","29","19","255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"70～79歳","9","7","172","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0","0","5","0","0","0","4"
"80歳以上","5","10","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","8","0","1","0","0","0","2","0","0","0","8"
"合計","1144","355","10454","148","26","124","622","16","164","5","45","137","5","8","1","0","15","0","0","8","1","0","16","20","1","2","4","2","1","10","4","0","0","20"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2026年36週"
"集計期間終了週","2026年36週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","1","2","589","7","0","0","6","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"～1歳","7","6","*","25","0","0","45","0","16","0","10","9","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0"
"1歳","38","27","4018","66","6","4","67","2","53","0","19","32","0","2","1","0","0","0","0","0","0","0","2","2","1","1","2","2","2","0","2","0","0","2"
"2歳","40","19","*","44","5","10","46","0","20","1","6","29","0","1","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"3歳","64","29","*","14","1","5","25","1","13","0","4","18","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"4歳","73","17","*","6","1","13","27","3","5","0","2","12","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"5歳","68","22","1936","2","3","8","35","3","4","0","0","8","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","104","14","*","0","1","8","20","3","4","0","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","80","11","*","1","1","10","25","4","0","0","0","1","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"8歳","72","11","*","0","0","10","29","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","58","6","*","0","0","6","28","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","120","26","683","0","3","12","65","2","1","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"15～19歳","45","25","284","0","1","1","15","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","60","23","429","0","0","14","75","0","2","0","2","1","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"30～39歳","85","35","606","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40～49歳","80","38","474","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"50～59歳","69","47","461","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"60～69歳","35","26","349","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"70～79歳","18","8","238","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","1","4"
"80歳以上","12","17","170","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","2","0","0","0","2","0","0","0","2"
"合計","1129","409","10237","165","22","101","508","19","123","1","45","122","2","5","1","0","11","0","1","2","0","0","12","21","1","3","2","2","2","8","2","1","2","19"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2026年36週"
"集計期間終了週","2026年36週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

