"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年30週"
"集計期間終了週","2026年30週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","68","0","0","1","3","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","1","0","105","0","1","1","2","0","25","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","1","1","156","1","3","0","4","0","10","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"新宿区","2","2","157","3","1","1","12","0","14","0","1","4","0","0","0","0","3","0","0","0","0","0","1","1","","","","","","",""
"文京","1","2","191","0","0","1","5","0","19","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","1","1","136","0","0","2","15","4","27","1","1","5","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","1","1","72","0","0","0","3","0","15","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","1","0","328","0","0","5","32","0","43","1","2","12","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","5","0","147","1","0","3","10","0","28","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","0","1","97","1","0","2","0","0","21","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","1","3","329","9","8","10","39","0","88","0","1","17","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","7","3","590","4","2","4","30","1","79","0","2","18","2","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"渋谷区","1","0","122","0","0","3","20","1","7","0","0","0","0","0","0","0","1","0","0","0","0","0","2","1","","","","","","",""
"中野区","1","0","333","0","0","2","17","1","43","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","1","0","181","1","0","4","8","0","40","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"豊島区","0","1","170","0","1","1","4","1","20","0","0","8","0","0","0","0","5","0","0","0","0","0","0","0","","","","","","",""
"北区","2","0","142","0","0","4","11","0","26","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","1","0","152","2","0","0","6","3","34","0","1","7","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","2","0","194","0","0","0","9","0","27","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"練馬区","2","6","402","3","0","8","37","2","70","1","2","23","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","3","6","374","1","1","10","21","0","20","2","2","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","1","4","178","0","0","2","9","1","19","0","0","0","0","0","0","0","3","0","0","2","0","0","0","0","","","","","","",""
"江戸川","4","1","324","0","2","6","18","0","37","0","1","16","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","9","2","731","1","1","2","13","1","46","0","1","7","0","2","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"町田市","13","1","646","0","0","5","51","11","73","4","2","22","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","1","2","141","0","0","1","5","0","14","0","0","4","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"南多摩","3","1","321","1","1","5","19","1","50","1","1","11","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","3","3","295","0","0","4","18","1","30","0","0","13","1","2","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"多摩府中","5","3","786","0","3","7","35","2","128","0","2","15","0","3","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"多摩小平","1","3","569","5","9","4","48","3","91","0","4","5","1","1","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"島しょ","0","0","16","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"合計","74","48","8453","33","33","100","505","33","1149","11","26","230","7","12","1","0","17","0","0","5","0","0","4","3","","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年30週"
"集計期間終了週","2026年30週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","50","1","0","2","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","0","1","80","0","1","0","6","0","12","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","1","2","149","2","1","3","6","1","13","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"新宿区","1","2","115","0","1","1","8","0","7","0","0","3","0","3","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"文京","3","1","204","0","0","0","1","0","28","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"台東","1","2","194","1","0","3","16","1","33","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","1","2","61","0","0","0","2","0","11","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","0","1","294","0","0","7","14","2","40","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","2","1","168","1","0","1","5","0","23","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","0","0","109","0","0","0","2","0","12","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","2","1","282","3","3","6","28","1","54","0","3","16","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"世田谷","10","1","521","4","0","4","23","1","56","0","2","19","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"渋谷区","1","0","112","0","0","5","19","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"中野区","0","4","332","0","0","3","13","0","34","0","0","9","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","4","1","192","0","0","3","8","0","37","0","0","4","0","1","0","0","0","0","0","2","0","0","0","0","","","","","","",""
"豊島区","1","1","137","0","0","0","1","2","17","0","0","5","0","0","0","0","1","0","0","0","1","0","0","0","","","","","","",""
"北区","0","0","148","0","1","1","8","2","39","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","0","3","146","4","1","0","13","1","21","0","1","4","0","1","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"板橋区","4","2","207","1","0","1","10","0","11","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"練馬区","0","9","398","0","3","10","28","1","57","0","1","16","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"足立","2","7","410","5","1","8","22","0","26","1","1","5","0","0","1","0","1","0","0","0","0","0","0","0","","","","","","",""
