"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2026年6週"
"集計期間終了週","2026年6週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","555","25","1460","7","2","6","191","4","3","1","1","0","1","2","1","0","0","0","0","0","1","0","2","7","","","","","","",""
"区南部","443","14","1111","8","2","20","145","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","","",""
"区西南部","750","35","1695","5","2","11","182","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","11","0","","","","","","",""
"区西部","696","23","2444","6","0","17","99","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","4","1","","","","","","",""
"区西北部","1113","21","2656","1","0","34","292","5","0","0","4","0","0","3","0","0","1","0","0","2","0","0","3","1","","","","","","",""
"区東北部","803","52","1894","6","8","35","171","1","0","0","3","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"区東部","896","38","1952","8","2","45","210","7","0","2","2","0","1","1","0","0","0","0","0","1","0","0","2","2","","","","","","",""
"西多摩","121","10","289","0","0","11","41","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","","",""
"南多摩","1469","67","3850","0","0","58","330","7","0","1","3","1","2","0","0","0","0","0","0","0","0","0","3","10","","","","","","",""
"北多摩西部","269","22","762","1","0","13","56","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","","","","","","",""
