"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2026年11週"
"集計期間終了週","2026年11週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","128","16","845","1","4","16","77","1","2","1","1","0","1","0","0","0","0","0","0","0","0","0","2","1","","","","","","",""
"区南部","152","17","601","3","2","20","74","5","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","","","","","","",""
"区西南部","125","25","835","7","0","14","89","5","0","1","0","0","0","1","1","0","1","0","0","0","0","1","0","3","","","","","","",""
"区西部","114","12","735","4","1","11","56","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","2","","","","","","",""
"区西北部","225","28","1292","0","0","19","99","6","0","2","1","0","2","1","1","0","3","0","0","0","0","0","0","0","","","","","","",""
"区東北部","124","16","991","5","2","16","67","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"区東部","137","16","925","0","0","29","102","4","0","0","3","0","0","1","0","0","1","0","0","0","0","0","2","0","","","","","","",""
"西多摩","45","5","193","0","0","5","15","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"南多摩","315","37","2381","6","3","45","191","12","0","0","3","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北多摩西部","110","9","459","2","0","11","41","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北多摩南部","165","39","1000","1","2","18","92","1","0","0","2","0","2","0","0","0","0","0","1","0","0","0","3","3","","","","","","",""
"北多摩北部","199","12","927","4","2","13","93","8","1","0","2","0","1","0","0","0","0","0","0","0","0","0","1","2","","","","","","",""
"島しょ","30","0","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","1869","232","11241","33","16","217","996","48","3","4","21","1","6","4","3","0","5","0","1","0","0","2","10","13","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2026年11週"
"集計期間終了週","2026年11週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","106","9","822","1","4","8","62","3","2","1","2","0","1","0","0","0","0","0","0","0","0","0","2","3","","","","","","",""
"区南部","126","15","562","1","1","13","50","2","1","1","2","0","0","0","1","0","0","0","0","0","0","1","0","0","","","","","","",""
"区西南部","129","30","862","8","0","20","81","5","1","1","1","0","0","1","1","0","1","0","0","0","0","1","3","2","","","","","","",""
"区西部","93","19","779","3","1","6","47","4","1","0","4","0","0","0","0","0","0","0","0","0","0","0","1","1","","","","","","",""
"区西北部","227","23","1271","2","1","13","99","8","0","2","6","0","1","2","1","0","1","0","0","0","0","0","1","0","","","","","","",""
