"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2026年9週"
"集計期間終了週","2026年9週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","3","1","568","5","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"～1歳","30","8","*","7","1","0","54","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","83","10","3718","9","2","7","109","0","3","1","12","0","0","3","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"2歳","132","8","*","5","3","6","93","4","0","0","4","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","156","4","*","1","5","17","72","4","0","0","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"4歳","273","5","*","1","2","22","68","0","1","0","0","0","2","0","1","0","0","0","0","1","1","0","4","0","0","0","0","0","0","4","0","0","0","0"
"5歳","300","3","3381","2","4","16","73","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","1","0","0","0","0"
"6歳","361","8","*","1","1","24","87","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","0","2","1","0","0","0","1","0","0","0","0"
"7歳","279","8","*","0","2","15","72","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","299","9","*","0","2","12","69","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","236","9","*","0","0","12","58","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"10～14歳","846","29","1775","0","2","32","165","14","0","0","0","0","2","0","0","0","1","0","0","0","0","2","4","2","2","1","0","0","0","2","0","0","0","2"
"15～19歳","271","9","580","0","0","2","49","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"20～29歳","234","12","542","0","2","7","114","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"30～39歳","229","10","596","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","210","13","572","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","61","18","392","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"60～69歳","31","11","283","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","1","0","1"
"70～79歳","10","4","164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","3"
"80歳以上","3","6","86","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","0","0","0","0","0","1","0","1","0","6"
"合計","4047","185","12657","31","26","172","1092","36","5","2","24","0","4","5","2","0","2","0","0","2","2","3","21","19","5","3","0","0","0","16","0","2","0","17"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2026年9週"
"集計期間終了週","2026年9週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","11","2","533","3","0","0","6","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"～1歳","30","6","*","1","2","0","52","0","2","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","94","7","3371","5","1","4","76","1","1","0","11","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"2歳","108","9","*","8","2","6","80","1","1","1","5","0","0","1","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"3歳","158","2","*","1","1","8","68","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"4歳","245","4","*","0","2","20","73","2","0","0","0","0","1","0","1","0","0","0","0","1","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"5歳","238","4","3026","0","2","19","76","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","327","10","*","1","2","9","67","6","0","2","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"7歳","280","4","*","0","0","12","55","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"8歳","277","9","*","0","4","18","47","4","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","261","3","*","0","2","13","34","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","710","8","1464","1","1","16","104","12","0","0","0","0","0","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
"15～19歳","250","10","572","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"20～29歳","228","7","583","0","0","14","157","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"30～39歳","312","20","809","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"40～49歳","301","19","799","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","84","23","515","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"60～69歳","31","20","321","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"70～79歳","18","12","235","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"80歳以上","6","9","140","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","8","1","0","1","0","0","1","1","0","0","8"
"合計","3969","188","12368","20","19","139","927","39","6","4","21","0","1","3","3","0","1","0","0","2","0","2","22","12","1","0","1","0","0","21","1","0","0","12"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2026年9週"
"集計期間終了週","2026年9週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","14","3","1101","8","0","0","15","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","2","0","0","0","0"
"～1歳","60","14","*","8","3","0","106","1","2","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","177","17","7089","14","3","11","185","1","4","1","23","0","0","3","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","2","0","0","0","3"
"2歳","240","17","*","13","5","12","173","5","1","1","9","0","0","2","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"3歳","314","6","*","2","6","25","140","6","0","0","5","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"4歳","518","9","*","1","4","42","141","2","1","0","0","0","3","0","2","0","0","0","0","2","1","0","6","0","0","0","0","0","0","6","0","0","0","0"
"5歳","538","7","6407","2","6","35","149","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","1","0","0","0","0"
"6歳","688","18","*","2","3","33","154","10","0","2","0","0","0","2","0","0","0","0","0","0","0","0","5","0","2","1","0","0","0","3","0","0","0","0"
"7歳","559","12","*","0","2","27","127","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"8歳","576","18","*","0","6","30","116","5","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","497","12","*","0","2","25","92","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"10～14歳","1556","37","3239","1","3","48","269","26","0","0","0","0","2","1","0","0","1","0","0","1","0","3","5","2","2","1","0","0","0","3","0","0","0","2"
"15～19歳","521","19","1152","0","0","2","81","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"20～29歳","462","19","1125","0","2","21","271","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"30～39歳","541","30","1405","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"40～49歳","511","32","1371","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"50～59歳","145","41","907","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"60～69歳","62","31","604","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","2","0","1","0","1"
"70～79歳","28","16","399","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","4","0","0","0","0","0","1","0","0","0","4"
"80歳以上","9","15","226","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","15","1","0","1","0","0","2","1","1","0","14"
"合計","8016","373","25025","51","45","311","2019","75","11","6","45","0","5","8","5","0","3","0","0","4","2","5","43","31","6","3","1","0","0","37","1","2","0","29"
