"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年9週"
"集計期間終了週","2026年9週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","13","3","58","1","0","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","27","1","124","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","65","1","215","0","0","3","17","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","","","","","","",""
"新宿区","49","1","176","1","0","2","15","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"文京","93","2","312","1","0","1","14","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"台東","65","0","200","1","0","4","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","64","1","129","1","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","","","","","","",""
"江東区","163","11","449","1","0","10","60","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","71","2","178","1","0","4","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","38","3","103","0","0","0","15","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","204","14","468","1","1","3","62","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","206","12","708","1","0","8","63","2","0","0","1","0","0","0","0","0","1","0","0","1","0","0","4","1","","","","","","",""
"渋谷区","55","4","152","1","0","0","63","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","","","","","","",""
"中野区","92","1","500","1","0","4","14","2","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","122","2","277","3","0","2","21","1","0","0","0","0","0","0","2","0","0","0","0","1","0","0","3","1","","","","","","",""
"豊島区","80","2","215","0","0","1","11","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","116","5","261","0","0","4","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","88","3","235","1","0","5","31","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","119","3","322","2","1","2","36","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"練馬区","225","8","662","1","0","10","52","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","108","13","546","6","19","2","37","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","115","5","261","0","0","5","27","1","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","1","","","","","","",""
"江戸川","178","4","536","0","0","16","50","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","318","9","1341","2","1","15","47","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"町田市","236","9","882","0","1","19","102","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","83","4","235","0","1","2","22","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","148","4","465","0","0","4","28","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","197","11","509","2","0","15","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"多摩府中","358","33","1073","2","0","15","84","3","0","0","2","0","0","0","0","0","1","0","0","0","0","0","10","4","","","","","","",""
"多摩小平","328","14","1025","1","2","13","98","7","1","0","1","0","1","0","0","0","0","0","0","0","1","0","1","1","","","","","","",""
"島しょ","23","0","40","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","4047","185","12657","31","26","172","1092","36","5","2","24","0","4","5","2","0","2","0","0","2","2","3","21","19","","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年9週"
"集計期間終了週","2026年9週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","19","1","63","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","","","","","","",""
"中央区","22","1","113","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","56","1","244","0","0","2","11","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"新宿区","47","0","166","4","0","3","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","","",""
"文京","90","3","283","0","0","2","8","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","1","","","","","","",""
"台東","61","3","257","0","0","2","15","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","38","4","104","0","0","3","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","2","0","","","","","","",""
"江東区","154","7","390","1","1","7","54","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","70","4","170","1","0","2","17","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","36","1","97","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","209","6","417","0","1","5","48","3","0","1","2","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","","",""
"世田谷","198","13","653","2","0","5","55","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","","","","","","",""
"渋谷区","38","1","150","0","0","0","53","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","","",""
"中野区","98","4","464","0","0","1","24","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","131","7","295","0","0","1","17","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","","","","","","",""
"豊島区","66","5","202","0","0","2","10","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","106","1","235","0","0","5","28","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","92","2","252","2","0","1","37","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","123","5","374","0","0","2","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"練馬区","204","4","643","0","0","11","48","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","118","13","691","2","16","7","28","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","109","3","291","0","0","3","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","","","","","","",""
"江戸川","175","9","549","0","0","12","30","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","294","7","1130","2","0","15","38","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","2","","","","","","",""
"町田市","251","12","817","2","0","16","82","10","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","73","7","218","0","0","2","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","152","6","452","1","0","2","34","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","197","15","481","0","0","11","32","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","","","","","","",""
"多摩府中","377","27","1049","0","0","7","68","2","1","1","3","0","0","1","0","0","0","0","0","1","0","0","3","2","","","","","","",""
"多摩小平","335","15","1077","1","1","9","84","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","3","","","","","","",""
