"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年52週"
"集計期間終了週","2025年52週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","161","6","1061","1","3","10","105","6","0","0","0","0","1","0","0","0","1","0","0","0","0","0","3","0","","","","","","",""
"区南部","177","13","830","7","5","59","89","7","1","3","1","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"区西南部","271","8","1156","0","0","29","120","6","0","0","1","0","2","0","0","0","0","0","0","1","0","0","7","2","","","","","","",""
"区西部","181","10","1014","6","1","11","68","3","3","0","2","0","0","0","1","0","1","0","0","1","0","0","3","5","","","","","","",""
"区西北部","335","19","1478","4","3","24","169","5","0","3","1","0","0","1","0","0","1","0","0","1","1","0","0","0","","","","","","",""
"区東北部","243","11","1305","6","11","27","97","10","0","0","5","1","1","1","0","0","0","0","0","0","0","0","4","0","","","","","","",""
"区東部","281","17","1249","2","5","42","157","3","0","1","3","0","0","0","0","0","1","0","0","0","0","0","4","1","","","","","","",""
"西多摩","77","11","239","0","0","12","15","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"南多摩","530","16","2651","6","2","90","148","18","0","3","3","0","2","2","0","0","0","0","0","0","0","0","1","12","","","","","","",""
"北多摩西部","127","9","546","1","1","19","45","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"北多摩南部","246","11","1211","0","3","50","65","11","0","0","5","1","1","0","0","0","2","0","0","1","0","0","4","2","","","","","","",""
"北多摩北部","170","5","990","2","2","19","110","3","2","0","3","0","0","2","0","0","0","0","1","3","0","0","5","1","","","","","","",""
"島しょ","22","0","27","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","2821","136","13757","35","36","392","1205","75","6","10","25","2","8","6","1","0","6","0","1","7","1","0","32","25","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年52週"
"集計期間終了週","2025年52週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","166","4","963","4","5","11","97","1","0","0","1","1","1","1","2","0","1","0","1","0","0","0","1","0","","","","","","",""
"区南部","141","15","751","5","4","31","80","6","1","5","2","0","1","0","0","0","0","0","0","0","0","0","1","1","","","","","","",""
"区西南部","279","10","1067","0","1","13","104","3","0","1","1","0","2","0","0","0","0","0","0","1","0","0","4","2","","","","","","",""
"区西部","202","15","1072","6","1","12","76","2","3","0","2","0","0","0","1","0","1","0","0","1","0","0","1","5","","","","","","",""
"区西北部","398","18","1715","3","4","25","156","3","0","2","2","0","1","1","0","0","1","0","0","1","1","0","1","1","","","","","","",""
"区東北部","281","21","1464","3","9","21","86","1","1","1","5","1","1","1","0","0","0","0","0","0","0","1","4","2","","","","","","",""
"区東部","240","26","1279","3","1","23","123","3","0","2","2","0","0","0","0","0","1","0","0","1","0","0","7","1","","","","","","",""
"西多摩","74","7","248","0","0","7","10","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"南多摩","459","20","2578","2","1","73","121","14","0","1","5","0","2","2","1","0","1","0","0","0","0","0","1","5","","","","","","",""
"北多摩西部","121","7","509","1","1","5","40","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","","",""
"北多摩南部","231","14","1197","0","3","56","68","6","0","0","1","1","1","0","0","0","2","0","0","1","0","0","1","2","","","","","","",""
"北多摩北部","154","9","951","3","1","20","96","2","2","1","7","0","0","2","0","0","1","0","1","3","0","0","2","4","","","","","","",""
"島しょ","25","2","27","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","2771","168","13821","30","31","297","1072","44","7","14","30","3","9","7","4","0","8","0","2","8","1","1","25","24","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2025年52週"
"集計期間終了週","2025年52週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","327","10","2024","5","8","21","202","7","0","0","1","1","2","1","2","0","1","0","1","0","0","0","4","0","31","31","19","2","4","4","4"
"区南部","318","28","1581","12","9","90","169","13","1","8","3","0","1","0","0","0","0","0","0","0","0","0","1","1","33","33","21","3","1","1","1"
"区西南部","550","18","2223","0","1","42","224","9","0","1","2","0","2","0","0","0","0","0","0","1","0","0","11","2","40","40","25","4","3","3","3"
"区西部","383","25","2086","12","2","23","144","5","3","0","2","0","0","0","2","0","1","0","0","1","0","0","4","5","39","39","25","4","4","4","4"
"区西北部","733","37","3193","7","7","49","325","8","0","5","3","0","1","2","0","0","1","0","0","2","1","0","1","1","56","56","35","6","2","2","2"
"区東北部","524","32","2769","9","20","48","183","11","1","1","10","1","1","1","0","0","0","0","0","0","0","1","4","2","39","39","24","4","1","1","1"
"区東部","521","43","2528","5","6","65","280","6","0","3","5","0","0","0","0","0","1","0","0","1","0","0","11","2","41","41","26","4","1","1","1"
"西多摩","151","18","487","0","0","19","25","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","14","14","8","1","1","1","1"
"南多摩","989","36","5229","8","3","163","269","32","0","4","8","0","4","4","1","0","1","0","0","0","0","0","1","17","44","44","28","4","1","1","1"
"北多摩西部","248","16","1055","1","1","24","85","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","3","0","21","21","14","2","1","1","1"
"北多摩南部","477","25","2408","0","6","106","133","17","0","0","6","2","1","0","0","0","4","0","0","2","0","0","5","2","33","33","21","3","3","3","3"
"北多摩北部","324","14","1941","5","3","39","206","5","2","1","10","0","0","4","0","0","1","0","1","3","0","0","7","5","23","23","15","2","2","2","2"
"島しょ","47","2","54","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","1","0","1","1","0"
"合計","5592","304","27578","64","66","689","2277","117","7","24","53","4","12","12","5","0","10","0","2","10","1","1","52","38","416","416","262","39","25","25","24"


