"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2026年22週"
"集計期間終了週","2026年22週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","11","755","0","3","10","61","1","15","0","3","4","1","3","0","0","0","1","0","0","0","0","0","0","","","","","","",""
"区南部","0","1","548","0","12","7","66","0","7","0","2","4","1","0","1","0","0","0","0","0","0","1","0","0","","","","","","",""
"区西南部","0","2","862","0","5","13","72","2","9","0","2","1","1","1","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"区西部","4","2","699","1","4","15","44","3","8","0","4","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"区西北部","0","2","1099","4","4","39","73","2","8","0","2","2","0","1","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"区東北部","3","8","1069","11","12","38","63","4","8","1","10","1","1","0","0","0","3","0","0","0","0","0","0","0","","","","","","",""
"区東部","0","4","960","2","6","30","88","6","35","0","4","12","1","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","1","2","159","0","0","7","4","1","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","1","4","1886","5","5","48","119","17","9","1","5","3","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北多摩西部","0","0","311","2","1","13","49","6","8","1","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北多摩南部","1","0","903","0","4","28","84","3","6","0","3","0","1","1","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"北多摩北部","0","2","814","1","13","27","129","3","6","0","3","2","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"島しょ","0","1","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","11","39","10077","26","69","275","852","48","124","3","41","29","9","9","1","0","10","1","0","0","0","1","0","2","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2026年22週"
"集計期間終了週","2026年22週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","9","743","0","2","5","74","6","9","0","3","4","1","1","0","0","0","1","0","0","0","0","0","0","","","","","","",""
"区南部","0","2","497","1","7","14","43","2","4","1","3","4","1","0","1","0","0","0","0","0","0","1","0","0","","","","","","",""
"区西南部","1","2","782","2","2","8","65","2","1","0","7","2","1","1","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"区西部","4","2","744","2","2","15","49","4","15","0","3","1","1","1","0","0","0","0","0","2","0","0","0","1","","","","","","",""
"区西北部","0","3","1202","4","6","28","78","1","7","1","2","1","0","4","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"区東北部","3","5","1133","8","5","32","49","1","9","1","3","2","1","0","0","0","2","0","0","0","0","0","0","1","","","","","","",""
"区東部","0","2","885","2","6","25","55","3","28","0","5","9","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","1","1","160","0","0","3","10","1","4","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","4","4","1769","4","5","44","86","4","9","2","3","2","1","1","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"北多摩西部","2","1","298","2","1","9","44","6","7","1","2","1","1","1","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"北多摩南部","1","0","952","0","5","23","63","9","3","1","5","1","1","1","0","0","1","0","0","0","1","0","0","1","","","","","","",""
"北多摩北部","0","3","747","1","9","18","97","3","5","1","3","1","0","0","0","0","2","0","0","0","0","0","0","1","","","","","","",""
"島しょ","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","17","35","9916","26","50","224","713","42","101","9","40","28","10","11","2","0","11","1","0","2","1","1","0","5","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2026年22週"
"集計期間終了週","2026年22週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","20","1498","0","5","15","135","7","24","0","6","4","1","4","0","0","0","1","0","0","0","0","0","0","32","32","20","2","4","4","4"
"区南部","0","3","1045","1","19","21","109","2","11","1","5","4","1","0","1","0","0","0","0","0","0","1","0","0","32","32","20","3","1","1","1"
"区西南部","1","2","1644","2","7","21","137","2","10","0","9","3","1","2","0","0","1","0","0","0","0","0","0","1","40","40","25","4","3","3","3"
"区西部","8","4","1443","3","6","30","93","7","23","0","7","1","1","1","0","0","0","0","0","2","0","0","0","1","39","39","25","4","4","4","4"
"区西北部","0","5","2301","8","10","67","151","3","15","1","4","3","0","5","0","0","4","0","0","0","0","0","0","0","56","56","35","6","2","2","2"
"区東北部","6","13","2202","19","17","70","112","5","17","1","13","3","1","0","0","0","5","0","0","0","0","0","0","1","40","40","25","4","1","1","1"
