"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年18週"
"集計期間終了週","2026年18週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","1","56","1","0","1","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","0","0","92","1","0","0","7","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","0","1","201","1","1","0","11","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"新宿区","1","0","143","0","0","1","9","1","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"文京","0","0","308","1","1","6","17","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","0","0","265","0","0","3","21","3","2","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","1","68","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","","",""
"江東区","2","0","463","1","1","7","26","2","4","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","0","1","201","0","2","6","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","1","1","138","0","0","4","5","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","3","5","427","3","1","15","54","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","3","3","732","0","0","10","39","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"渋谷区","11","1","112","0","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中野区","0","3","509","1","0","11","14","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","2","5","231","1","0","5","19","0","0","0","2","0","0","0","1","0","1","0","0","0","0","0","0","0","","","","","","",""
"豊島区","3","2","233","1","0","1","4","0","2","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","","","","","","",""
