"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年29週"
"集計期間終了週","2026年29週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","71","0","0","0","7","0","8","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","0","0","110","0","0","0","8","0","26","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","2","1","191","0","3","4","11","1","25","0","1","6","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"新宿区","0","0","173","0","0","1","11","1","17","0","1","5","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"文京","0","2","269","0","2","0","4","0","56","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","0","1","231","0","1","1","17","0","38","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","1","50","0","1","2","2","0","28","0","1","2","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"江東区","1","1","364","2","1","10","50","3","73","0","2","18","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","1","0","201","0","0","0","17","2","41","0","2","11","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"目黒区","1","0","127","1","0","1","1","0","22","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","3","2","390","2","11","6","44","3","81","1","2","16","1","0","6","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","6","3","685","4","1","15","38","0","103","3","1","28","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"渋谷区","0","2","170","1","0","5","20","0","24","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","","",""
"中野区","0","1","487","1","0","6","11","1","67","0","0","17","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"杉並","2","1","204","2","0","4","15","1","39","0","1","4","0","5","0","0","1","0","0","1","0","0","0","0","","","","","","",""
"豊島区","0","1","180","0","1","1","2","0","34","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","0","2","187","0","1","2","12","0","74","1","2","8","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","1","1","237","1","0","7","19","2","61","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","0","1","213","0","1","2","16","2","36","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"練馬区","5","2","460","1","4","14","38","1","115","0","2","34","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","1","6","543","6","2","9","25","2","72","1","2","14","2","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","0","2","234","0","0","2","13","2","41","0","0","4","1","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江戸川","2","0","488","2","2","18","25","2","73","0","0","17","0","1","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"八王子市","7","4","1030","1","3","8","41","3","124","0","1","30","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"町田市","14","0","714","2","0","10","55","14","150","0","1","37","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","2","157","0","0","4","9","1","20","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","0","0","359","1","0","4","20","0","60","0","3","12","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","1","14","347","1","3","15","19","3","64","0","2","4","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"多摩府中","1","3","1009","2","3","16","41","7","218","0","4","39","0","4","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"多摩小平","2","5","733","2","7","10","50","0","162","0","2","25","1","0","0","0","2","0","0","3","0","0","0","0","","","","","","",""
"島しょ","0","0","26","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","","",""
"合計","50","58","10640","32","47","181","641","51","1952","6","32","365","8","14","6","0","9","0","0","5","0","1","3","3","","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年29週"
"集計期間終了週","2026年29週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","56","0","0","1","8","0","16","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","0","0","99","0","0","0","5","0","26","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","1","3","188","1","3","0","9","1","21","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"新宿区","0","3","212","0","0","1","11","0","24","0","1","6","0","1","0","0","2","0","0","1","0","0","0","0","","","","","","",""
"文京","0","1","256","0","2","0","3","0","31","0","1","3","1","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","0","0","212","0","0","0","18","2","26","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","1","0","53","0","0","1","4","0","29","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","4","0","344","0","0","5","36","2","54","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","0","0","173","1","0","0","8","0","26","0","1","10","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"目黒区","0","0","120","0","0","1","10","0","26","1","0","5","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","0","3","313","2","3","6","32","4","65","0","0","13","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"世田谷","3","6","647","4","0","9","47","0","90","1","1","33","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"渋谷区","0","0","173","0","0","7","15","0","15","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中野区","1","3","408","0","0","5","11","0","44","0","2","13","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","1","4","262","1","0","4","15","0","49","0","1","3","0","1","0","0","3","0","0","0","0","0","0","2","","","","","","",""
"豊島区","0","2","175","0","0","2","5","0","18","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","0","4","199","0","2","2","8","1","57","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","0","3","229","3","1","5","12","0","41","0","2","9","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","0","0","246","0","1","2","15","0","39","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"練馬区","3","4","544","0","3","8","29","0","86","0","3","28","1","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"足立","3","4","579","4","0","9","21","1","51","1","5","15","1","3","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","1","4","237","0","0","3","12","0","18","0","0","4","0","0","0","0","1","0","0","0","0","1","0","0","","","","","","",""
"江戸川","3","4","479","2","1","7","16","1","48","0","3","29","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","6","4","927","3","1","8","35","0","117","0","4","35","1","2","0","0","3","0","0","0","0","0","0","0","","","","","","",""
"町田市","13","1","715","0","1","10","36","10","118","0","1","34","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","0","141","0","0","6","9","0","23","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","1","3","326","0","0","2","17","0","35","0","1","6","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","2","17","328","0","0","6","14","0","62","0","0","12","1","0","0","0","1","0","1","0","0","0","0","0","","","","","","",""
"多摩府中","3","3","1044","3","3","18","25","5","156","1","3","45","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"多摩小平","1","4","694","1","9","5","38","1","152","0","2","26","0","0","0","0","0","0","0","1","0","0","0","2","","","","","","",""
"島しょ","0","0","13","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","47","80","10392","25","30","136","524","28","1563","5","35","386","8","10","0","0","13","0","1","2","0","1","0","7","","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年29週"
"集計期間終了週","2026年29週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","127","0","0","1","15","0","24","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","4","4","3","0","2","2","2"
"中央区","0","0","209","0","0","0","13","0","52","0","0","5","0","1","0","0","0","0","0","0","0","0","0","0","5","5","3","1","0","0","0"
"みなと","3","4","379","1","6","4","20","2","46","0","2","13","0","0","0","0","0","0","0","0","0","0","1","0","9","9","6","0","1","1","1"
"新宿区","0","3","385","0","0","2","22","1","41","0","2","11","0","2","0","0","2","0","0","1","0","0","0","0","12","12","8","2","2","2","2"
"文京","0","3","525","0","4","0","7","0","87","0","1","4","1","2","0","0","0","0","0","0","0","0","0","0","7","7","4","1","1","1","1"
"台東","0","1","443","0","1","1","35","2","64","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","7","7","4","0","0","0","0"
"墨田区","1","1","103","0","1","3","6","0","57","0","2","4","0","0","0","0","0","0","0","0","0","0","0","2","8","8","5","1","1","1","1"
"江東区","5","1","708","2","1","15","86","5","127","0","2","31","0","0","0","0","0","0","0","0","0","0","0","0","14","14","9","1","0","0","0"
"品川区","1","0","374","1","0","0","25","2","67","0","3","21","0","0","0","0","2","0","0","0","0","0","0","0","12","12","8","1","0","0","0"
"目黒区","1","0","247","1","0","2","11","0","48","1","1","7","0","1","0","0","0","0","0","0","0","0","0","0","8","8","5","1","0","0","0"
"大田区","3","5","703","4","14","12","76","7","146","1","2","29","2","0","6","0","0","0","0","0","0","0","0","1","21","21","13","2","1","1","1"
"世田谷","9","9","1332","8","1","24","85","0","193","4","2","61","0","0","0","0","0","0","0","0","0","0","0","2","25","25","16","2","2","2","2"
"渋谷区","0","2","343","1","0","12","35","0","39","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","7","7","4","1","1","1","1"
"中野区","1","4","895","1","0","11","22","1","111","0","2","30","1","0","0","0","1","0","0","0","0","0","0","0","10","10","6","1","0","0","0"
"杉並","3","5","466","3","0","8","30","1","88","0","2","7","0","6","0","0","4","0","0","1","0","0","0","2","17","17","11","1","2","2","2"
"豊島区","0","3","355","0","1","3","7","0","52","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","8","8","5","1","1","1","1"
"北区","0","6","386","0","3","4","20","1","131","1","3","12","0","0","0","0","0","0","0","0","0","0","0","0","11","11","7","1","0","0","0"
"荒川区","1","4","466","4","1","12","31","2","102","0","2","15","0","0","0","0","0","0","0","0","0","0","0","0","7","7","4","1","0","0","0"
"板橋区","0","1","459","0","2","4","31","2","75","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","15","15","10","2","1","1","1"
"練馬区","8","6","1004","1","7","22","67","1","201","0","5","62","1","0","0","0","1","0","0","0","0","0","0","0","21","21","13","2","0","0","0"
"足立","4","10","1122","10","2","18","46","3","123","2","7","29","3","3","0","0","2","0","0","0","0","0","0","0","20","20","13","2","0","0","0"
