"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2025年50週"
"集計期間終了週","2025年50週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","13","1","619","4","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","0","1","0","1","0","0","0"
"～1歳","36","4","*","5","0","0","48","0","2","0","3","0","0","0","1","0","0","0","0","2","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"1歳","157","6","4034","10","6","15","122","0","1","0","16","2","0","3","0","0","0","0","0","2","0","0","4","1","1","1","2","0","1","2","2","1","0","0"
"2歳","170","2","*","1","9","22","109","1","0","2","3","1","0","2","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"3歳","165","3","*","1","4","29","87","3","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","221","5","*","3","2","36","84","5","0","2","1","0","1","2","0","0","1","0","0","0","0","0","3","1","0","0","0","0","0","3","0","1","1","0"
"5歳","219","3","3124","2","6","49","74","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"6歳","198","3","*","0","3","41","58","3","0","2","0","0","2","1","0","0","0","0","0","0","1","0","3","0","0","0","0","0","0","3","0","0","0","0"
"7歳","197","3","*","0","1","44","58","6","0","0","0","0","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"8歳","193","1","*","0","1","33","65","4","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","171","4","*","1","1","35","57","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","654","4","1690","1","2","63","157","24","0","1","0","0","1","0","0","0","0","0","0","1","0","0","7","0","0","0","0","0","0","7","0","0","0","0"
"15～19歳","282","5","611","0","0","3","35","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","1","0","0","1","1","0","0","0"
"20～29歳","352","11","756","0","0","5","73","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","178","12","600","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","187","9","641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","168","6","543","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"60～69歳","113","10","413","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"70～79歳","52","9","230","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","1","0","0","0","4"
"80歳以上","18","11","127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","5","0","0","3","0","0","6","3","0","0","5"
"合計","3744","112","13388","28","35","376","1036","56","3","11","24","4","4","9","1","0","3","0","0","10","1","1","39","14","2","1","8","0","2","31","8","2","1","12"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2025年50週"
"集計期間終了週","2025年50週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","13","2","554","5","0","1","9","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"～1歳","25","2","*","3","2","0","47","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"1歳","137","5","3567","2","3","10","115","2","1","1","18","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","162","1","*","5","3","17","85","3","0","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","145","3","*","3","1","21","60","0","0","2","1","0","0","1","1","0","0","0","0","1","0","0","3","1","1","1","1","0","1","2","1","0","0","1"
"4歳","194","3","*","3","3","19","84","3","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","1","0","0","0"
"5歳","209","1","2834","1","2","36","78","5","0","2","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","192","3","*","1","0","38","60","4","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","161","3","*","0","0","30","51","6","0","3","0","0","0","1","0","0","1","0","0","1","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"8歳","150","1","*","0","1","36","54","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","167","1","*","0","1","37","32","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","595","5","1381","0","0","35","109","23","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"15～19歳","303","12","602","0","0","7","24","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"20～29歳","339","11","734","0","0","19","84","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","276","18","887","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
