"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2026年35週"
"集計期間終了週","2026年35週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","1","1","631","5","0","0","5","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3"
"～1歳","5","7","*","25","1","1","51","1","14","0","6","12","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","26","10","3783","71","8","6","91","0","80","0","24","38","0","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2歳","33","7","*","30","3","9","53","0","34","0","11","27","0","0","0","0","0","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"3歳","30","10","*","8","2","15","45","1","17","0","3","13","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","40","4","*","3","1","17","41","1","8","0","2","11","1","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0"
"5歳","28","10","1535","3","1","15","47","1","7","0","1","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","47","9","*","0","1","12","31","2","1","1","0","2","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"7歳","38","5","*","0","2","10","28","2","3","0","0","2","4","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0"
"8歳","34","3","*","0","0","6","24","2","2","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
