"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年2週"
"集計期間終了週","2026年2週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","11","3","47","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","14","2","107","0","0","0","24","4","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","24","3","212","3","0","6","20","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","","","",""
"新宿区","22","6","151","1","0","2","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"文京","31","5","198","0","1","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"台東","27","2","229","0","0","5","28","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","20","3","98","2","0","2","6","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","","","","","","",""
"江東区","43","4","320","1","0","9","42","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","38","1","164","2","0","4","15","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","17","0","119","0","0","2","15","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","55","9","381","1","1","8","70","3","1","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","72","4","520","4","2","15","69","4","1","1","2","0","2","1","0","0","0","0","0","0","0","0","3","1","","","","","","",""
"渋谷区","19","1","99","0","0","3","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"中野区","50","3","450","1","0","6","29","3","1","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","42","2","225","0","0","2","21","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","1","","","","","","",""
"池袋","28","3","195","1","0","6","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","45","5","229","0","0","4","45","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","29","1","154","2","0","2","15","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","42","10","358","0","1","3","70","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"練馬区","68","9","464","1","1","7","61","4","0","0","4","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","43","9","546","4","7","10","55","0","0","0","2","0","2","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","44","3","252","1","0","6","18","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"江戸川","65","10","496","2","4","18","45","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","111","14","856","4","2","16","41","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"町田市","117","5","621","3","1","27","104","11","0","0","3","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","18","11","176","0","0","7","17","3","0","1","2","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","","","",""
"南多摩","31","7","333","2","1","10","28","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","55","7","349","0","0","3","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","","",""
"多摩府中","110","15","819","0","2","24","62","10","3","3","4","0","0","0","0","0","4","0","1","1","0","0","2","1","","","","","","",""
"多摩小平","83","7","615","3","2","14","99","2","0","1","3","0","1","0","0","0","0","0","0","1","0","0","2","2","","","","","","",""
"島しょ","7","3","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"合計","1381","167","9802","38","25","221","1085","63","8","11","39","1","7","6","0","0","7","1","1","6","1","0","15","7","","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年2週"
"集計期間終了週","2026年2週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","7","0","49","0","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"中央区","6","0","67","0","0","0","20","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","32","2","191","1","0","3","27","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"新宿区","27","2","142","1","0","1","19","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","2","1","","","","","","",""
"文京","39","2","218","1","0","0","22","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0","","","","","","",""
"台東","23","1","225","0","0","2","24","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","23","3","91","0","0","2","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","","","","","","",""
"江東区","54","5","331","2","0","8","58","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","30","3","146","0","0","0","11","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","27","2","145","0","0","1","23","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","61","8","473","2","2","20","46","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","79","3","519","3","0","9","57","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","2","2","","","","","","",""
"渋谷区","26","2","106","1","0","0","8","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","","","","","","",""
"中野区","50","4","431","0","0","9","43","6","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","67","5","263","0","0","9","26","4","0","1","1","0","0","0","1","0","0","0","0","1","0","0","1","2","","","","","","",""
"池袋","30","2","183","3","0","3","15","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","","","",""
"北区","42","2","229","0","0","2","34","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
