"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年21週"
"集計期間終了週","2026年21週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","57","1","0","0","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","0","0","113","0","0","1","11","1","0","1","4","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","0","0","176","0","0","5","11","0","4","0","1","1","0","1","0","0","0","0","1","0","1","0","0","0","","","","","","",""
"新宿区","0","0","141","1","0","2","7","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","","","","","","",""
"文京","0","0","231","1","2","6","9","1","2","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","0","0","215","0","1","5","36","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","1","38","0","1","5","4","1","5","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","0","2","408","1","1","8","49","2","6","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","0","1","145","2","0","3","11","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","0","0","107","0","0","4","6","2","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","1","2","381","2","7","11","38","1","1","1","0","1","0","1","1","0","0","0","0","0","0","1","0","1","","","","","","",""
"世田谷","0","1","511","0","2","11","43","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"渋谷区","0","0","109","0","1","0","17","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"中野区","2","3","362","0","0","13","14","0","5","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"杉並","0","7","198","1","0","7","21","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"豊島区","0","1","134","0","0","0","10","0","2","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"北区","0","0","198","0","0","6","23","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","1","0","190","0","0","9","14","2","8","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","0","0","250","1","0","8","20","4","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"練馬区","3","3","431","0","2","21","46","1","4","0","2","3","1","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","0","4","481","6","1","15","37","0","0","0","4","1","1","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","0","2","238","0","0","10","7","1","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江戸川","0","0","487","0","3","14","26","2","8","0","3","1","0","1","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"八王子市","0","0","860","3","4","15","45","6","2","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"町田市","0","0","638","1","3","30","84","4","3","0","4","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","0","133","0","0","2","12","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","0","1","348","3","0","11","18","2","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","0","0","280","0","0","8","35","3","5","0","4","0","2","0","0","0","0","0","1","0","0","0","0","0","","","","","","",""
"多摩府中","1","1","917","2","6","35","62","11","2","0","3","0","1","1","0","0","0","0","1","1","0","0","1","1","","","","","","",""
"多摩小平","0","3","716","4","9","25","94","0","1","1","2","1","3","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"島しょ","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","8","32","9503","29","43","290","813","51","68","5","52","20","9","9","2","0","4","0","3","1","1","1","3","3","","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年21週"
"集計期間終了週","2026年21週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","0","35","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","0","0","104","1","0","0","11","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","0","0","205","0","0","3","10","2","2","0","0","4","0","0","0","0","0","0","1","0","0","0","0","1","","","","","","",""
"新宿区","3","0","151","1","0","3","11","3","1","0","1","0","0","1","2","0","0","0","1","0","0","0","0","0","","","","","","",""
"文京","0","1","232","1","0","3","13","0","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","0","0","195","0","0","6","26","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","3","69","0","0","0","0","2","6","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","0","0","376","0","4","5","37","0","9","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","0","1","129","1","0","4","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","0","0","102","1","0","2","4","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","0","1","329","2","2","8","39","0","2","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","0","3","464","0","2","9","34","3","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"渋谷区","0","1","107","0","0","0","22","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中野区","0","0","353","0","1","12","13","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","0","4","199","0","2","5","19","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"豊島区","0","2","165","0","0","1","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
