"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2025年49週"
"集計期間終了週","2025年49週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","12","1","600","5","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","4","0","0","0","1"
"～1歳","56","4","*","4","2","0","66","0","0","0","6","0","0","2","1","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"1歳","223","6","4410","11","10","10","105","0","3","1","14","1","0","0","1","0","1","0","0","1","0","0","2","0","0","0","1","0","0","1","1","0","0","0"
"2歳","210","2","*","4","6","21","75","2","3","1","7","0","1","1","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","1","1","0","0","1"
"3歳","278","1","*","4","3","20","81","3","1","2","1","0","0","0","0","0","0","0","0","1","0","0","4","0","0","0","1","0","0","3","1","0","0","0"
"4歳","315","0","*","0","2","37","65","3","0","1","1","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0"
"5歳","323","6","3655","1","2","40","62","7","0","1","0","0","1","0","0","0","0","0","0","0","0","0","4","0","1","0","1","0","1","2","1","0","0","0"
"6歳","324","2","*","1","2","40","50","3","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","290","2","*","0","1","41","56","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"8歳","254","5","*","0","1","40","47","6","0","1","1","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"9歳","229","3","*","0","3","37","42","3","0","0","0","0","1","0","0","0","0","0","0","1","0","0","2","0","1","1","0","0","0","1","0","0","0","0"
"10～14歳","959","7","2057","1","1","71","108","23","0","1","0","0","0","1","0","0","1","0","0","3","0","0","5","1","1","0","2","2","1","1","3","0","0","1"
"15～19歳","398","5","763","0","0","14","30","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20～29歳","430","6","877","1","1","6","51","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","272","11","671","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40～49歳","245","9","641","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50～59歳","241","13","582","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","3","0","0","0","0","0","1","0","0","0","3"
"60～69歳","118","4","402","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","8","2","0","0","1","1","0","7","1","0","0","2"
"70～79歳","51","6","289","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","2","2","1","1","0","0","7","1","0","0","2"
"80歳以上","22","6","133","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","10","1","0","0","0","0","11","0","1","0","9"
"合計","5250","99","15080","32","34","377","848","53","7","10","30","1","5","5","2","0","9","0","0","11","0","0","62","20","6","2","9","3","2","47","10","1","0","19"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2025年49週"
"集計期間終了週","2025年49週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","16","0","601","6","0","0","12","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"～1歳","63","2","*","2","1","2","38","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"1歳","200","2","3922","9","4","8","87","1","1","0","9","3","0","2","1","0","0","0","0","0","0","0","3","0","0","0","1","0","1","2","1","0","0","0"
"2歳","234","4","*","6","4","16","74","2","1","2","8","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","279","2","*","1","4","20","58","0","0","2","2","0","2","3","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"4歳","276","0","*","1","2","21","46","1","0","1","3","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"5歳","293","1","3261","0","2","34","53","4","0","1","0","0","0","0","1","0","1","0","0","2","0","0","4","0","0","0","2","0","0","2","2","0","0","0"
"6歳","297","1","*","0","3","25","47","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","272","0","*","0","6","34","48","5","0","2","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","232","1","*","0","0","29","36","2","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","221","1","*","0","1","28","37","7","0","0","0","0","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"10～14歳","757","3","1678","0","0","45","97","17","0","0","0","0","2","0","0","0","0","0","0","4","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"15～19歳","378","2","726","0","0","3","23","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"20～29歳","476","15","912","0","1","21","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"30～39歳","409","14","1034","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","359","13","1024","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","2","0","1","0","0","0","0","1","0","0","0","0"
"50～59歳","233","12","733","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"60～69歳","151","16","486","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"70～79歳","61","9","379","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","1","0","0","2","1","0","0","3"
"80歳以上","38","17","237","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","8","4","1","2","0","0","20","2","0","1","7"
"合計","5245","115","14993","25","28","286","741","40","2","10","24","4","7","8","4","0","6","0","0","11","0","0","51","14","5","1","6","0","1","41","6","0","1","13"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2025年49週"
"集計期間終了週","2025年49週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","28","1","1201","11","0","0","22","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","6","0","0","0","1"
"～1歳","119","6","*","6","3","2","104","0","0","0","8","0","0","2","1","0","0","0","0","0","0","0","4","1","0","0","0","0","0","4","0","0","0","1"
"1歳","423","8","8332","20","14","18","192","1","4","1","23","4","0","2","2","0","1","0","0","1","0","0","5","0","0","0","2","0","1","3","2","0","0","0"
"2歳","444","6","*","10","10","37","149","4","4","3","15","0","1","2","2","0","0","0","0","0","0","0","2","1","0","0","1","0","0","1","1","0","0","1"
"3歳","557","3","*","5","7","40","139","3","1","4","3","0","2","3","0","0","0","0","0","1","0","0","5","1","0","0","1","0","0","4","1","0","0","1"
"4歳","591","0","*","1","4","58","111","4","0","2","4","0","1","0","0","0","0","0","0","1","0","0","3","0","0","0","1","0","0","2","1","0","0","0"
"5歳","616","7","6916","1","4","74","115","11","0","2","0","0","1","0","1","0","1","0","0","2","0","0","8","0","1","0","3","0","1","4","3","0","0","0"
"6歳","621","3","*","1","5","65","97","3","0","4","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","562","2","*","0","7","75","104","6","0","2","0","0","1","0","0","0","2","0","0","1","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"8歳","486","6","*","0","1","69","83","8","0","1","1","1","1","1","0","0","0","0","0","1","0","0","3","0","0","0","0","0","0","3","0","0","0","0"
"9歳","450","4","*","0","4","65","79","10","0","0","0","0","3","1","0","0","0","0","0","1","0","0","3","0","1","1","0","0","0","2","0","0","0","0"
"10～14歳","1716","10","3735","1","1","116","205","40","0","1","0","0","2","1","0","0","1","0","0","7","0","0","6","1","1","0","2","2","1","2","3","0","0","1"
"15～19歳","776","7","1489","0","0","17","53","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"20～29歳","906","21","1789","1","2","27","136","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"30～39歳","681","25","1705","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"40～49歳","604","22","1665","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","0","2","0","1","0","0","0","0","1","0","0","0","0"
"50～59歳","474","25","1315","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","3","0","0","0","0","0","3","0","0","0","3"
"60～69歳","269","20","888","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","9","3","0","0","1","1","0","8","1","0","0","3"
"70～79歳","112","15","668","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","5","2","1","2","0","0","9","2","0","0","5"
"80歳以上","60","23","370","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","18","5","1","2","0","0","31","2","1","1","16"
"合計","10495","214","30073","57","62","663","1589","93","9","20","54","5","12","13","6","0","15","0","0","22","0","0","113","34","11","3","15","3","3","88","16","1","1","32"
"定点数","417","417","417","263","263","263","263","263","263","263","263","263","263","263","263","39","39","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25"


