"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年37週"
"集計期間終了週","2026年37週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","12","7","70","10","0","0","2","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"中央区","23","4","127","1","0","0","5","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","15","9","237","2","4","4","11","0","4","0","0","7","1","0","0","0","0","0","0","0","0","0","1","1","","","","","","",""
"新宿区","56","10","191","2","0","1","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","","","","","","",""
"文京","42","9","300","2","0","1","8","1","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"台東","35","18","218","5","0","3","22","1","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","33","10","93","0","0","1","1","0","2","0","0","3","0","1","0","0","0","0","0","1","0","0","1","1","","","","","","",""
"江東区","112","23","424","11","0","3","27","0","15","0","5","3","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","35","7","207","7","0","1","11","0","3","0","2","2","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"目黒区","27","2","137","2","0","0","1","1","4","0","1","6","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","97","41","463","5","2","5","29","2","10","0","2","27","0","1","1","1","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","121","21","844","17","3","7","39","1","14","0","2","9","1","1","0","0","0","0","0","0","0","0","9","0","","","","","","",""
"渋谷区","45","13","213","2","0","3","22","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","","",""
"中野区","70","10","499","8","0","7","12","0","0","0","4","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","49","11","285","4","1","3","24","0","0","0","0","0","0","0","0","0","1","0","0","4","0","0","4","1","","","","","","",""
"豊島区","46","8","244","9","0","1","6","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","76","24","268","15","0","2","7","1","5","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","45","20","272","10","0","5","9","0","3","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"板橋区","80","11","343","3","0","3","10","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"練馬区","126","31","640","14","0","17","39","0","5","0","2","9","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","71","26","593","17","1","11","14","0","5","0","2","7","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","60","14","338","0","0","1","16","0","1","0","1","2","0","2","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"江戸川","83","22","636","13","1","22","14","1","4","0","2","12","0","1","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"八王子市","86","28","1142","4","3","11","42","0","7","0","3","12","1","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"町田市","124","3","830","8","0","6","41","2","5","0","3","28","0","1","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"西多摩","34","11","193","2","0","0","6","0","6","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","","","","","","",""
"南多摩","59","23","534","12","0","4","23","0","6","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","49","25","422","4","4","14","28","1","1","0","0","3","0","0","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"多摩府中","169","32","1107","7","1","9","32","1","15","0","3","15","2","1","0","0","1","0","0","0","0","0","2","3","","","","","","",""
"多摩小平","118","58","938","18","7","12","64","3","11","1","3","9","1","0","0","0","0","0","0","0","0","0","3","0","","","","","","",""
"島しょ","2","3","24","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","","",""
"合計","2000","534","12832","214","27","157","571","15","146","2","40","175","10","10","3","1","10","0","0","6","0","0","27","9","","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年37週"
"集計期間終了週","2026年37週"
"性別","女性"

