"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年17週"
"集計期間終了週","2026年17週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","0","2","50","0","0","2","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中央区","0","1","99","0","0","0","8","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"みなと","1","0","208","0","0","1","9","2","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"新宿区","1","2","158","0","0","4","16","2","0","0","0","0","0","4","0","0","1","0","0","1","0","0","0","0","","","","","","",""
"文京","2","4","310","0","0","4","8","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"台東","1","0","237","0","1","11","32","2","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","3","2","71","0","0","2","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"江東区","3","1","467","1","1","6","36","7","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"品川区","0","1","194","1","0","7","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","0","0","141","0","0","1","8","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","1","5","453","4","4","22","41","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"世田谷","6","3","771","1","1","16","44","4","1","0","1","0","1","0","0","0","2","0","0","0","0","3","0","0","","","","","","",""
"渋谷区","3","1","148","0","0","0","32","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"中野区","2","1","454","0","0","5","12","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","3","10","249","1","1","2","19","2","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"池袋","0","3","192","0","0","1","8","1","0","0","0","2","0","0","0","0","0","0","0","0","0","3","0","0","","","","","","",""
"北区","0","1","297","0","0","7","14","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","2","5","298","6","0","1","20","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","4","2","325","2","0","10","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"練馬区","2","11","621","1","1","24","50","5","2","0","6","0","1","2","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"足立","3","8","566","4","4","13","24","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","0","0","279","1","0","14","13","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","","","","","","",""
"江戸川","0","4","524","0","0","23","34","1","1","0","2","0","3","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","2","6","1078","4","2","17","40","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"町田市","4","2","861","1","0","18","55","0","1","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","1","2","141","0","0","9","16","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","","","","","","",""
"南多摩","3","6","392","2","0","9","22","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","1","3","424","2","0","10","36","6","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"多摩府中","1","5","1241","2","3","37","81","10","1","1","3","0","0","0","0","0","1","1","0","1","1","0","0","1","","","","","","",""
"多摩小平","5","13","1018","2","4","24","72","2","0","1","2","0","1","0","0","0","2","0","0","0","0","1","0","2","","","","","","",""
"島しょ","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","54","104","12277","35","22","300","808","62","11","4","39","5","10","11","2","0","10","1","0","4","1","7","1","6","","","","","","",""


"定点報告疾患 週報告分 保健所別"
"東京都"
"集計期間開始週","2026年17週"
"集計期間終了週","2026年17週"
"性別","女性"

