"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2026年6週"
"集計期間終了週","2026年6週"
"性別","男性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"9歳","620","19","*","0","1","30","91","4","0","0","0","0","2","1","0","0","0","0","0","2","0","0","4","0","0","0","0","0","0","4","0","0","0","0"
"10～14歳","2610","92","4240","3","1","51","295","13","0","2","0","0","0","1","0","0","0","0","0","1","0","0","7","1","0","0","2","0","1","5","2","0","0","1"
"15～19歳","910","20","1447","0","0","6","78","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","1","1","0","0","0","1","0","0","0","1"
"20～29歳","350","17","824","0","0","7","164","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"30～39歳","290","26","757","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","1","0","0","1","0","0","0"
"40～49歳","304","37","811","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"50～59歳","120","28","551","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","3","0","0","0","0","0","3","0","0","0","3"
"60～69歳","35","13","319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","2","0","1","0","2"
"70～79歳","18","11","217","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","3","7","0","0","1","0","0","2","1","0","0","7"
"80歳以上","3","8","108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","12","0","0","0","0","0","6","0","0","0","12"
"合計","8584","396","21698","46","23","285","2009","38","3","7","19","2","5","7","1","0","2","0","0","7","3","0","46","31","2","2","6","1","2","39","6","2","0","29"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2026年6週"
"集計期間終了週","2026年6週"
"性別","女性"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","6","2","643","2","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"～1歳","24","10","*","2","0","0","81","3","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","91","12","4217","11","5","11","204","1","0","0","13","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"2歳","142","6","*","4","5","18","171","3","0","1","5","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","1","0","0","1","1","0","0","0"
"3歳","164","9","*","4","3","11","120","2","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","291","13","*","0","2","24","114","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","388","9","5298","0","3","23","102","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","425","14","*","2","1","23","113","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","1","0","0","0"
"7歳","680","20","*","0","0","24","103","6","1","0","0","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"8歳","656","25","*","1","2","23","117","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","564","22","*","1","3","15","86","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10～14歳","2210","72","3744","1","2","43","216","8","0","2","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","1","0","0","0","3","0","0","0","0"
"15～19歳","666","25","1137","0","0","2","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","1","0","1","1","0","0","0"
"20～29歳","354","21","828","4","1","17","242","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30～39歳","418","46","1161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"40～49歳","512","52","1225","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"50～59歳","136","47","683","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60～69歳","50","21","434","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"70～79歳","20","18","299","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","0","0","0","0","0","3","0","0","0","6"
"80歳以上","12","13","212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","15","0","0","0","0","0","6","0","0","1","14"
"合計","7809","457","19881","32","27","234","1747","39","4","7","22","1","2","1","3","0","4","0","0","0","0","0","24","24","2","1","3","1","0","20","3","0","1","23"
"定点報告疾患 週報告分 年齢別集計表"
"東京都"
"集計期間開始週","2026年6週"
"集計期間終了週","2026年6週"
"性別","男女合計"

"*急性呼吸器感染症（ARI）の「～5ヶ月」は「0歳」、「1歳」は「1～4歳」、「5歳」は「5～9歳」と読み替えてください。"
"*小児科定点把握対象疾患のうち「20-29歳」は「20歳以上」と読み替えてください。"
"*眼科疾患のうち、「70-79歳」は「70歳以上」と読み替えてください。"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"～5ヶ月","16","5","2158","10","0","0","35","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"～1歳","54","20","*","7","0","1","170","3","1","0","4","0","0","0","1","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","1","0","0"
"1歳","192","28","9113","27","14","23","469","3","1","0","21","1","0","3","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0"
"2歳","280","18","*","12","8","30","368","4","1","1","11","0","0","1","0","0","0","0","0","0","0","0","5","1","1","0","1","0","0","4","1","0","0","1"
"3歳","373","14","*","6","6","32","304","3","0","1","2","0","0","1","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"4歳","623","29","*","1","5","53","254","4","1","0","2","1","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"5歳","855","19","11311","1","4","58","228","3","1","4","1","1","2","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","1","0","0","0"
"6歳","957","23","*","3","2","44","227","4","0","1","0","0","0","1","0","0","0","0","0","0","0","0","4","0","0","0","2","0","1","2","2","0","0","0"
"7歳","1444","46","*","0","1","53","235","11","1","1","0","0","1","0","0","0","0","0","0","0","1","0","5","0","0","0","0","0","0","5","0","0","0","0"
"8歳","1397","43","*","2","2","54","236","10","1","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"9歳","1184","41","*","1","4","45","177","9","0","1","0","0","2","1","0","0","0","0","0","2","0","0","4","0","0","0","0","0","0","4","0","0","0","0"
"10～14歳","4820","164","7984","4","3","94","511","21","0","4","0","0","0","1","0","0","0","0","0","1","0","0","11","1","1","1","2","0","1","8","2","0","0","1"
"15～19歳","1576","45","2584","0","0","8","136","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","1","1","1","1","1","0","2","1","0","0","1"
"20～29歳","704","38","1652","4","1","24","406","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"30～39歳","708","72","1918","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","0","0","1","0","0","1"
"40～49歳","816","89","2036","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","1","0","0","0","0","0","2","0","0","0","1"
"50～59歳","256","75","1234","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","3","3","0","0","0","0","0","3","0","0","0","3"
"60～69歳","85","34","753","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","0","0","3","0","1","0","3"
"70～79歳","38","29","516","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","6","13","0","0","1","0","0","5","1","0","0","13"
"80歳以上","15","21","320","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","27","0","0","0","0","0","12","0","0","1","26"
"合計","16393","853","41579","78","50","519","3756","77","7","14","41","3","7","8","4","0","6","0","0","7","3","0","70","55","4","3","9","2","2","59","9","2","1","52"
"定点数","417","417","417","263","263","263","263","263","263","263","263","263","263","263","263","39","39","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25","25"


