"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2026年8週"
"集計期間終了週","2026年8週"
"性別","男性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","450","26","1352","15","0","10","85","2","1","0","1","0","1","0","0","0","0","0","0","0","0","0","3","2","","","","","","",""
"区南部","451","29","967","2","2","16","111","2","0","0","4","0","0","0","0","0","2","0","0","0","0","2","0","0","","","","","","",""
"区西南部","544","44","1393","1","0","4","119","5","0","1","1","0","1","1","0","0","0","0","0","0","0","0","3","1","","","","","","",""
"区西部","531","18","1392","4","1","10","111","0","0","0","4","0","0","0","2","0","0","0","0","1","0","0","1","2","","","","","","",""
"区西北部","926","28","2214","3","0","24","185","6","0","3","2","1","1","2","0","0","1","0","0","0","0","0","2","0","","","","","","",""
"区東北部","658","32","1728","3","16","33","118","3","0","0","6","0","0","1","0","0","0","0","0","0","0","3","2","2","","","","","","",""
"区東部","632","21","1587","4","0","31","154","2","0","1","1","0","0","0","0","0","0","0","0","0","1","0","1","1","","","","","","",""
"西多摩","128","4","315","0","1","6","24","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","2","0","","","","","","",""
"南多摩","1279","43","3517","4","2","40","259","7","0","0","2","0","2","0","0","0","0","0","0","0","0","0","2","5","","","","","","",""
"北多摩西部","268","10","781","1","0","20","55","3","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"北多摩南部","724","40","1674","5","0","15","147","1","0","0","3","0","0","1","0","0","1","0","1","0","0","0","8","4","","","","","","",""
"北多摩北部","499","47","1402","4","1","16","171","6","0","0","3","0","4","0","1","0","1","0","0","0","1","0","3","0","","","","","","",""
"島しょ","55","0","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","7145","342","18386","46","23","225","1539","38","1","6","29","1","9","5","3","0","6","0","1","1","2","5","27","17","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2026年8週"
"集計期間終了週","2026年8週"
"性別","女性"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","412","23","1309","20","0","7","94","3","2","0","2","1","1","0","0","0","0","0","0","0","0","0","3","4","","","","","","",""
"区南部","464","31","899","2","1","12","100","3","0","0","3","0","1","0","0","0","2","0","0","0","0","1","0","0","","","","","","",""
"区西南部","534","43","1339","1","0","2","125","5","0","1","2","0","1","1","0","0","0","0","0","0","0","0","2","1","","","","","","",""
"区西部","519","16","1323","1","1","16","90","2","0","0","4","0","1","0","2","0","1","0","0","1","0","0","8","3","","","","","","",""
"区西北部","905","29","2206","3","1","20","168","3","1","1","3","1","1","1","0","0","2","0","0","0","0","0","2","0","","","","","","",""
"区東北部","578","23","1636","4","9","23","116","1","0","0","2","0","0","1","0","0","0","0","0","0","0","3","4","2","","","","","","",""
"区東部","673","33","1614","3","0","31","154","4","0","1","3","0","1","1","0","0","0","0","0","0","1","0","2","1","","","","","","",""
"西多摩","127","9","288","0","1","3","20","1","0","1","1","0","0","0","0","0","0","0","0","1","0","0","2","0","","","","","","",""
"南多摩","1081","60","3109","3","2","48","214","6","0","0","8","0","2","2","0","0","0","0","0","0","0","0","2","1","","","","","","",""
"北多摩西部","287","11","663","2","0","7","45","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","","","","","","",""
"北多摩南部","661","38","1624","5","0","19","110","4","0","0","2","0","0","1","0","0","1","0","1","1","0","1","7","4","","","","","","",""
"北多摩北部","523","28","1395","4","3","14","105","3","0","0","1","0","4","0","1","0","1","0","0","0","1","0","5","3","","","","","","",""
"島しょ","23","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","6787","344","17439","48","18","202","1341","36","3","4","32","2","12","7","3","0","8","0","1","3","2","5","38","19","","","","","","",""


"定点報告疾患 週報告分 医療圏別"
"東京都"
"集計期間開始週","2026年8週"
"集計期間終了週","2026年8週"
"性別","男女合計"

"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
