"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","119","50","1","6","30","88","2","1","0","4","0","0","0","0","0","3","0","0","0","0","0","3","14","","","","","",""
"区南部","137","74","0","15","35","113","3","2","1","5","2","3","0","0","0","1","0","0","0","0","0","0","3","","","","","",""
"区西南部","178","77","1","8","28","94","3","2","5","1","0","0","0","0","0","0","0","0","0","0","0","4","7","","","","","",""
"区西部","164","96","0","10","30","85","5","2","0","1","1","0","0","0","0","1","0","0","0","0","0","1","11","","","","","",""
"区西北部","299","177","1","11","43","139","4","0","2","6","0","0","0","0","0","0","0","0","0","0","0","3","2","","","","","",""
"区東北部","214","109","0","19","36","99","1","2","0","2","0","0","0","1","0","2","0","0","0","0","0","2","4","","","","","",""
"区東部","220","141","0","2","46","88","1","3","1","4","0","1","0","0","0","2","0","0","0","0","0","3","4","","","","","",""
"西多摩","73","36","0","0","6","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","","","","","",""
"南多摩","286","146","1","12","46","109","0","4","0","2","0","0","1","0","0","1","0","0","0","0","0","1","3","","","","","",""
"北多摩西部","86","53","0","3","18","49","0","0","0","1","0","2","0","0","1","1","0","0","0","0","0","1","3","","","","","",""
"北多摩南部","176","66","0","15","51","114","1","0","2","4","0","1","1","0","0","1","0","0","1","0","0","7","14","","","","","",""
"北多摩北部","146","73","0","15","30","79","3","1","0","6","0","1","0","0","0","0","0","0","0","0","0","8","9","","","","","",""
"島しょ","13","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","2111","1112","4","116","399","1074","23","17","11","36","3","8","2","1","1","12","0","0","1","0","0","36","79","","","","","",""
