"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","40","6","2","1","20","0","13","3","5","1","4","2","1","1","0","1","0","0","0","0","","","","","",""
"区南部","38","2","2","1","22","1","15","1","3","1","2","2","1","0","0","0","0","0","0","0","","","","","",""
"区西南部","56","0","1","2","15","0","3","1","4","0","5","1","0","0","0","0","0","0","0","0","","","","","",""
"区西部","81","2","0","5","31","3","3","1","3","1","7","4","6","0","0","4","0","0","0","0","","","","","",""
"区西北部","59","2","0","2","16","1","13","1","8","0","8","2","1","0","0","2","0","0","0","0","","","","","",""
"区東北部","28","3","0","3","16","6","8","1","4","0","1","1","4","0","1","2","0","0","0","0","","","","","",""
"区東部","56","0","0","0","35","2","11","1","6","1","12","5","2","0","0","0","0","0","0","0","","","","","",""
"西多摩","5","0","0","1","4","2","3","0","0","0","1","3","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","50","1","1","14","25","5","4","3","14","0","23","10","3","0","0","1","0","0","0","0","","","","","",""
"北多摩西部","19","0","0","0","2","2","3","0","0","1","1","3","0","0","0","1","0","0","0","0","","","","","",""
"北多摩南部","31","0","0","1","1","1","3","1","2","0","2","2","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","18","1","0","2","6","6","1","1","3","0","4","1","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","481","17","6","32","193","29","80","14","52","5","71","36","18","1","1","12","0","0","0","0","","","","","",""
