"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","1","0","0","0","6","4","1","0","0","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"みなと","3","0","1","1","12","4","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","4","0","0","3","6","8","0","0","0","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"文京","1","0","0","0","3","4","0","0","1","0","0","1","0","0","0","1","0","0","0","0","","","","","",""
"台東","0","0","0","4","11","0","1","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","0","0","0","0","3","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"江東区","2","0","0","1","20","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","0","0","1","3","13","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"目黒区","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","5","1","3","8","22","5","0","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","13","0","0","2","12","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","4","0","1","1","4","3","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","1","0","0","1","15","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"杉並","1","0","0","1","19","5","0","0","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"池袋","5","0","0","0","14","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","0","0","0","4","5","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","1","0","0","1","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","1","0","0","0","11","4","0","0","1","0","0","1","1","0","0","0","0","0","0","0","","","","","",""
"練馬区","3","0","0","0","8","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","6","0","2","1","12","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","","","","","",""
"葛飾区","4","0","0","0","7","3","0","0","0","0","0","0","0","0","0","3","0","0","1","0","","","","","",""
"江戸川","4","0","4","12","6","2","1","1","2","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","6","0","0","15","32","5","0","1","2","0","0","16","0","0","0","1","0","0","0","0","","","","","",""
"町田市","2","0","1","5","23","7","1","1","4","0","0","9","1","0","0","0","0","0","0","0","","","","","",""
"西多摩","2","1","0","1","9","3","1","0","0","0","0","2","0","0","0","1","0","1","0","0","","","","","",""
"南多摩","1","0","0","5","11","12","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","5","0","0","5","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","5","0","1","4","16","4","0","1","2","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","5","0","1","5","31","2","0","0","2","0","0","2","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"合計","87","2","15","83","359","80","7","11","28","1","1","50","3","0","0","11","0","1","1","0","","","","","",""
