"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","1","0","0","0","7","3","0","0","3","0","0","0","0","0","0","1","0","0","0","0"
"〜1歳","10","3","2","0","61","11","0","1","17","0","0","0","0","0","0","0","0","0","0","0"
"1歳","42","2","5","4","134","13","3","1","14","0","0","1","0","0","0","0","0","0","0","0"
"2歳","31","1","3","10","95","16","0","2","5","0","0","2","1","0","0","0","0","0","1","0"
"3歳","50","0","4","23","76","16","2","2","0","0","0","6","1","0","0","1","0","0","0","0"
"4歳","65","0","1","25","94","17","2","3","1","0","1","2","0","0","0","0","0","0","0","0"
"5歳","72","0","4","29","81","10","0","1","0","0","0","3","0","0","0","0","0","0","1","0"
"6歳","62","0","0","20","81","12","1","0","0","0","0","0","1","0","0","0","0","0","0","0"
"7歳","52","0","1","35","68","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"8歳","34","0","2","7","47","3","0","0","1","0","0","3","0","0","0","0","0","0","0","0"
"9歳","23","0","0","18","43","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0"
"10〜14歳","87","0","0","24","111","1","0","0","0","0","0","2","0","0","0","0","0","0","2","0"
"15〜19歳","32","0","0","1","16","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"20〜29歳","44","0","0","8","101","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"30〜39歳","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0"
"40〜49歳","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","741","6","22","204","1015","107","8","10","42","0","1","21","4","0","0","10","0","0","4","0"
