"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","31","38","19","23","0","1","4","2","0","",""
"区南部","2","0","0","0","0","0","3","0","0","",""
"区西南部","4","3","1","3","0","0","1","0","0","",""
"区西部","38","23","28","43","0","1","21","3","0","",""
"区西北部","15","8","8","10","0","0","0","3","0","",""
"区東北部","3","2","0","1","0","0","4","7","0","",""
"区東部","10","5","3","16","0","2","2","2","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","3","0","0","",""
"北多摩西部","1","0","0","0","0","0","0","0","0","",""
"北多摩南部","1","0","0","2","0","0","11","16","0","",""
"北多摩北部","0","0","0","0","0","0","0","0","0","",""
"島しょ","0","0","0","0","0","0","0","1","0","",""
"合計","105","79","59","98","0","4","49","34","0","",""
