"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","10","0","0"
"1〜4歳","0","0","0","0","0","0","5","3","0"
"5〜9歳","0","0","0","0","0","0","6","1","0"
"10〜14歳","0","0","0","0","0","0","0","0","0"
"15〜19歳","3","0","0","3","0","0","1","0","0"
"20〜24歳","20","3","5","12","0","0","1","0","0"
"25〜29歳","21","3","7","17","0","0","3","0","0"
"30〜34歳","25","9","8","15","0","0","1","0","0"
"35〜39歳","10","6","5","7","0","0","5","0","0"
"40〜44歳","16","6","5","8","0","1","1","0","0"
"45〜49歳","5","5","2","4","0","0","2","0","0"
"50〜54歳","4","4","2","3","0","0","5","0","0"
"55〜59歳","4","2","4","1","0","0","0","1","0"
"60〜64歳","0","2","0","0","0","0","6","4","0"
"65〜69歳","1","2","0","0","0","0","7","1","1"
"70歳以上","0","1","1","2","0","0","25","1","1"
"合計","109","43","39","72","0","1","78","11","2"
