"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","11","7","3","5","4","0","2","14","1","",""
"区南部","4","0","0","0","0","0","0","0","0","",""
"区西南部","3","7","6","0","0","0","1","0","0","",""
"区西部","9","4","3","2","2","0","8","0","0","",""
"区西北部","13","4","3","1","1","0","3","0","0","",""
"区東北部","1","0","1","0","0","0","4","2","0","",""
"区東部","13","4","2","2","1","0","0","2","1","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","7","2","3","0","0","0","0","0","0","",""
"北多摩西部","24","2","1","2","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","3","2","0","",""
"北多摩北部","2","0","0","0","0","0","2","2","0","",""
"島しょ","0","0","0","0","0","0","1","0","0","",""
"合計","87","30","22","12","8","0","24","22","2","",""
