"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","40","27","4","10","23","0","1","3","0","",""
"区南部","0","0","0","0","0","0","0","0","0","",""
"区西南部","1","0","0","0","0","0","17","6","0","",""
"区西部","17","5","2","6","1","1","6","4","0","",""
"区西北部","13","3","2","3","1","0","7","0","0","",""
"区東北部","2","1","0","1","0","0","2","0","0","",""
"区東部","5","0","0","2","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","16","0","1","0","7","0","1","0","0","",""
"北多摩西部","5","1","4","3","0","0","0","0","0","",""
"北多摩南部","0","1","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","99","38","13","25","32","1","35","14","0","",""
