"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)"
"〜5ヶ月","0","0","0","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"〜1歳","5","2","0","0","65","5","1","1","28","0","0","0","1","1","0","0","0","0","0","0"
"1歳","14","0","2","3","196","20","1","0","16","0","0","1","2","0","0","0","0","0","0","0"
"2歳","12","0","1","7","142","16","0","0","3","0","0","4","1","0","0","0","0","0","1","0"
"3歳","21","0","4","15","117","18","1","0","0","0","0","2","0","0","0","0","0","0","0","0"
"4歳","32","0","1","31","113","14","0","2","0","0","0","2","0","0","0","1","0","0","0","0"
"5歳","33","0","3","31","104","9","0","0","0","0","0","4","1","0","0","0","0","0","0","0"
"6歳","29","0","0","30","95","8","0","1","1","0","0","4","0","0","0","0","0","0","1","0"
"7歳","24","0","1","31","82","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"8歳","17","0","0","24","56","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0"
"9歳","23","0","0","9","48","4","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","54","0","0","19","93","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0"
"15〜19歳","14","0","0","2","10","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"20〜29歳","22","0","1","10","81","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"30〜39歳","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"40〜49歳","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"50〜59歳","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"60〜69歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","373","2","13","212","1207","102","3","7","48","1","0","24","6","1","0","5","0","0","2","0"
