"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","14","83","0","0","0","2","0","1","0","1","4","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"中央区","4","4","130","0","0","0","13","1","2","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"みなと","0","12","182","2","1","1","11","1","5","1","0","9","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"新宿区","2","31","138","4","0","1","7","1","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","3","","","","","","",""
"文京","1","17","294","1","1","2","13","3","2","0","0","7","0","1","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"台東","2","10","242","1","0","2","20","2","3","0","0","6","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"墨田区","0","31","94","0","1","1","3","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","5","","","","","","",""
"江東区","0","32","453","6","2","7","38","1","7","0","2","7","0","1","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"品川区","2","16","162","0","2","4","11","0","1","1","1","9","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"目黒区","5","11","160","2","0","8","10","1","0","0","0","8","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"大田区","5","40","415","3","4","23","37","2","12","4","1","16","0","1","0","0","3","0","0","2","0","0","0","0","","","","","","",""
"世田谷","3","64","549","3","1","14","14","2","2","1","1","14","0","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"渋谷区","7","17","81","0","0","0","8","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","2","","","","","","",""
"中野区","5","25","466","2","0","11","11","1","5","1","1","4","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"杉並","7","31","312","3","2","7","5","1","2","0","2","4","0","1","0","0","0","0","0","1","1","0","0","2","","","","","","",""
"池袋","9","26","267","2","1","1","5","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北区","1","39","297","1","1","8","14","1","4","1","2","3","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"荒川区","1","31","294","12","1","5","17","0","1","1","1","11","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"板橋区","2","51","411","1","0","3","23","3","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"練馬区","6","49","504","2","1","21","31","11","3","1","2","17","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"足立","2","68","639","2","3","5","25","2","1","10","6","4","1","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"葛飾区","3","34","274","0","1","2","14","3","1","1","0","3","0","0","0","0","0","0","0","1","0","0","0","3","","","","","","",""
"江戸川","0","56","582","1","7","9","20","3","9","1","1","12","0","2","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"八王子市","1","54","814","6","2","21","31","4","2","9","4","8","0","0","0","0","1","0","0","0","0","0","0","3","","","","","","",""
"町田市","3","24","777","4","0","24","70","2","7","8","2","24","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"西多摩","0","24","174","0","0","3","8","1","1","1","0","2","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"南多摩","2","43","357","1","1","8","25","4","3","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"多摩立川","3","42","346","3","0","11","21","3","2","5","2","4","0","0","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"多摩府中","8","80","854","4","2","16","39","3","4","4","2","7","3","5","0","0","2","0","0","0","0","0","0","3","","","","","","",""
"多摩小平","7","60","752","3","3","17","90","6","7","7","8","28","0","1","0","0","0","0","1","1","0","0","0","11","","","","","","",""
"島しょ","0","10","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"合計","92","1046","11120","69","37","235","636","63","89","62","41","228","6","16","0","0","9","0","1","7","1","0","0","40","","","","","","",""
