"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","1","0","0","6","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","2","0","0","21","2","8","1","33","0","0","8","0","0","1","0","0","0","0","0","0","0","0"
"1歳","0","3","2","3","45","6","16","1","25","0","0","20","0","0","1","0","0","0","0","0","0","0","0"
"2歳","0","0","3","4","29","5","14","1","0","1","0","20","0","0","0","0","0","0","0","0","1","0","0"
"3歳","0","0","2","8","34","9","16","2","0","0","0","13","0","3","2","0","0","0","0","0","0","0","0"
"4歳","0","0","2","3","18","6","10","5","0","0","1","9","0","4","1","0","0","0","0","0","0","0","0"
"5歳","0","0","2","5","18","1","4","1","0","0","0","3","0","2","1","0","0","1","0","0","0","0","0"
"6歳","0","0","0","10","7","1","4","4","0","0","0","4","0","4","0","0","0","0","0","0","0","0","0"
"7歳","0","0","0","5","14","1","2","1","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","0","7","6","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","1","4","4","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","0","5","17","1","6","3","0","0","0","2","1","1","0","0","0","0","0","1","0","0","0"
"15〜19歳","0","0","0","3","5","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0"
"20〜29歳","0","0","0","6","30","1","2","0","0","2","0","1","0","1","0","0","1","1","0","0","0","0","1"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","0","0"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","6","12","63","254","35","86","21","60","3","1","83","1","15","6","0","2","14","1","3","2","0","1"
