"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","4","0","0","0","6","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","0","0","0","1","2","0","0","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","0","0","0","0","6","4","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"新宿区","10","0","0","0","29","5","0","1","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","","","","","",""
"文京","8","0","0","0","9","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","","","","","",""
"台東","8","0","0","4","22","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","8","0","0","0","12","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","1","0","0","6","12","1","0","0","3","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","","","","","",""
"品川区","6","0","0","2","24","1","0","1","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","4","0","0","0","8","1","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","33","0","0","5","44","10","1","2","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"世田谷","20","0","0","2","50","2","0","0","2","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","","","","","",""
"渋谷区","10","0","0","2","11","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","12","0","0","0","23","4","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"杉並","2","0","0","0","23","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","4","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"長崎","0","0","0","0","1","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","3","0","0","6","31","7","0","0","6","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","10","0","0","1","9","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","11","0","0","0","17","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","14","0","0","1","10","0","2","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","9","0","0","2","18","3","0","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"葛飾区","7","0","0","2","27","9","0","4","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","","","","","",""
"江戸川","10","0","0","21","55","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"八王子","13","0","0","0","7","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"秋川","3","0","0","0","15","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"町田市","3","0","0","1","16","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩川","7","0","0","1","11","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","4","0","0","1","23","2","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","9","0","0","2","9","3","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"村山大和","4","0","0","0","11","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","","","","","",""
"府中小金井","6","0","0","2","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"狛江調布","4","0","1","0","17","5","0","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"三鷹武蔵野","6","0","0","0","7","2","0","0","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","8","0","0","0","28","2","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩東村山","3","0","0","4","37","2","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","265","0","1","66","641","99","5","16","36","0","0","5","0","36","6","2","0","10","0","0","0","0","0","1","","","","","",""
