"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","33","14","3","3","16","1","1","3","0","",""
"区南部","2","0","0","0","0","0","2","0","0","",""
"区西南部","1","1","0","0","0","0","3","0","1","",""
"区西部","6","12","2","2","1","0","35","3","1","",""
"区西北部","16","1","0","0","1","0","4","2","0","",""
"区東北部","0","1","1","1","0","0","1","2","0","",""
"区東部","8","1","0","0","1","0","2","5","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","11","2","1","0","7","0","3","0","1","",""
"北多摩西部","10","2","2","1","0","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","9","7","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","87","34","9","7","26","1","60","22","3","",""
