"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","12","14","11","52","4","89","0","3","0","13","5","1","0","0","3","0","0","0","0","0","0","","","","","",""
"区南部","0","15","5","24","50","5","66","2","4","0","22","1","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","4","14","12","25","46","6","133","3","1","0","35","8","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","20","16","17","36","3","107","4","6","1","20","3","3","0","0","4","0","0","0","0","0","0","","","","","",""
"区西北部","1","13","11","37","32","2","132","0","11","0","22","7","2","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","6","12","19","11","60","1","111","0","10","0","38","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区東部","2","19","14","33","64","2","152","0","10","0","25","3","3","0","0","2","1","0","0","0","0","0","","","","","",""
"西多摩","0","0","2","6","9","8","16","1","2","0","8","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"南多摩","0","7","21","28","113","2","158","0","12","0","36","11","2","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","1","1","1","16","22","2","53","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","7","7","5","14","50","4","67","0","4","0","17","3","3","1","0","1","0","0","1","0","0","2","","","","","",""
"北多摩北部","1","3","19","30","39","4","120","0","9","0","13","3","1","0","0","0","0","0","1","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","22","123","139","252","573","43","1205","11","72","1","250","46","17","1","0","15","1","0","2","0","0","2","","","","","",""
