"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","急性脳炎(日本脳炎を除く)","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","0","0","0","0","2","2","3","0","12","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","0","16","5","25","1","50","0","0","39","2","0","6","0","0","0","0","0","0","0","0","0"
"1歳","0","0","6","2","35","17","111","6","28","0","0","91","2","2","6","0","0","0","0","0","0","0","0","0"
"2歳","0","0","6","1","35","20","125","0","3","0","0","91","0","2","4","0","0","0","0","0","0","0","0","0"
"3歳","0","0","10","10","33","18","114","5","0","0","1","65","2","4","3","0","0","1","0","1","0","0","0","0"
"4歳","0","0","8","22","28","15","98","12","1","0","1","70","3","3","1","0","0","0","0","0","0","0","0","0"
"5歳","0","0","9","10","32","12","71","8","0","0","1","45","0","4","1","0","0","1","0","0","0","0","0","0"
"6歳","0","0","4","10","18","4","37","5","0","0","0","22","0","3","0","0","0","1","0","0","0","0","0","0"
"7歳","0","0","1","10","12","4","23","9","0","0","0","8","0","2","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","2","4","13","0","14","3","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0"
"9歳","0","0","3","3","8","1","8","2","0","0","1","2","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","0","0","1","5","22","2","9","2","0","0","1","1","3","1","1","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","0","0","8","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","0","0","1"
"20〜29歳","0","0","3","9","46","1","14","2","0","0","0","0","1","0","1","0","0","4","0","0","2","0","0","2"
"30〜39歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","1"
"40〜49歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","0","0","53","86","308","101","652","55","94","0","6","445","14","23","24","0","0","18","0","1","3","0","0","4"
