"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","12","7","2","3","0","0","11","12","0","",""
"区南部","0","1","0","0","0","0","0","0","0","",""
"区西南部","5","1","0","2","0","0","27","10","0","",""
"区西部","23","1","0","14","0","0","30","1","5","",""
"区西北部","15","8","7","9","0","2","16","3","0","",""
"区東北部","8","1","4","3","0","0","8","0","0","",""
"区東部","16","7","5","13","0","0","7","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","6","0","1","",""
"北多摩西部","2","2","1","10","0","0","0","0","0","",""
"北多摩南部","3","0","1","3","0","0","0","0","0","",""
"北多摩北部","0","0","0","0","0","0","1","0","0","",""
"島しょ","0","0","0","0","0","0","2","0","0","",""
"合計","84","28","20","57","0","2","108","26","6","",""
