"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","9","7","0","0","23","3","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","10","11","6","8","193","4","8","1","35","1","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","68","20","20","22","618","6","40","1","74","0","5","2","4","1","0","3","0","0","1","0","0","1","0","0","0","0","0","1","0"
"2歳","61","11","23","36","547","8","12","2","13","0","3","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","99","2","23","50","644","13","8","5","4","0","2","10","4","1","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0"
"4歳","119","1","17","82","765","19","9","6","3","0","1","9","0","1","0","2","0","0","4","0","0","0","0","0","0","0","0","0","0"
"5歳","104","0","9","89","734","31","5","6","0","0","1","16","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","103","0","8","74","641","19","4","8","0","0","1","8","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"7歳","137","0","3","83","529","31","0","6","0","0","0","18","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","121","0","2","63","495","19","2","5","0","0","0","15","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","1","0"
"9歳","111","0","1","39","353","13","2","2","0","0","0","18","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","1","0"
"10〜14歳","615","1","3","93","803","14","2","7","0","1","0","30","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","199","0","0","5","156","1","0","0","0","0","0","2","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","195","0","0","29","879","1","5","0","0","1","0","4","2","0","0","3","0","0","1","0","0","1","0","0","0","0","0","1","0"
"30〜39歳","192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","2","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","131","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","1","0"
"60〜69歳","53","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","0","1","0","0","0","0","0","1","0"
"70〜79歳","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","5","0","0","0","0","0","5","0"
"80歳以上","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","1","0","0","0","0","4","0"
"合計","2576","53","115","673","7380","182","99","49","130","3","15","139","17","5","0","31","0","0","34","1","1","17","1","0","0","0","0","16","0"
