"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","2","0","0","13","2","0","1","3","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","2","8","28","4","128","13","4","1","80","0","5","0","3","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1歳","3","6","73","32","244","35","23","6","119","0","21","0","12","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0"
"2歳","0","3","21","43","214","37","13","12","11","0","10","2","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","1","1","21","119","202","49","8","12","4","0","5","6","2","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0"
"4歳","3","1","22","154","187","48","4","14","2","0","4","5","0","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"5歳","3","0","6","115","157","42","3","16","2","0","2","13","1","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","3","0","5","129","107","31","0","14","0","0","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","4","118","88","24","2","10","0","0","0","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","2","0","2","47","81","9","1","9","0","0","0","6","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","1","0","0","65","56","6","0","5","0","0","1","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"10〜14歳","3","0","2","86","143","8","1","0","0","0","2","7","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","1","0","0","4","30","2","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","6","0","4","45","151","1","0","3","0","3","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","37","21","188","961","1801","307","59","103","221","3","54","61","26","8","0","26","0","1","2","0","5","1","0","0","0","0","0","1","0"
