"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","6","0","0"
"1〜4歳","0","0","0","0","0","0","3","2","0"
"5〜9歳","0","0","0","0","0","0","1","0","0"
"10〜14歳","1","0","0","0","0","0","1","0","0"
"15〜19歳","9","2","2","1","0","0","0","1","0"
"20〜24歳","28","6","10","9","4","0","0","0","0"
"25〜29歳","23","4","5","9","3","0","0","0","0"
"30〜34歳","6","6","3","3","1","0","0","0","0"
"35〜39歳","7","4","1","6","1","0","0","0","0"
"40〜44歳","6","2","0","2","1","0","1","0","0"
"45〜49歳","0","4","1","0","1","0","0","0","0"
"50〜54歳","1","1","2","0","0","0","0","0","0"
"55〜59歳","2","2","0","0","0","0","1","0","0"
"60〜64歳","3","0","0","1","0","0","3","0","0"
"65〜69歳","1","2","0","0","0","0","0","0","0"
"70歳以上","0","4","0","0","1","0","12","0","1"
"合計","87","37","24","31","12","0","28","3","1"
