"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","8","2","0","1","4","1","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"〜1歳","34","0","0","0","48","8","0","3","29","0","0","0","0","0","2","0","0","0","1","0","0","0","0"
"1歳","180","0","5","4","140","22","5","3","39","0","0","0","0","6","1","0","0","0","0","0","1","0","0"
"2歳","218","0","3","8","94","26","3","3","0","0","1","0","0","6","1","0","0","1","0","0","0","0","0"
"3歳","289","0","2","14","103","28","2","0","0","0","0","1","0","12","0","0","0","0","0","0","0","0","0"
"4歳","355","0","3","16","95","20","4","7","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0"
"5歳","445","1","2","15","97","12","0","10","0","0","0","1","0","9","0","0","0","0","0","0","1","0","0"
"6歳","446","1","1","13","79","8","0","5","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0"
"7歳","327","0","1","13","71","4","1","4","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0"
"8歳","295","0","0","11","70","3","0","6","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0"
"9歳","250","1","0","5","56","2","0","2","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0"
"10〜14歳","398","1","0","11","109","1","0","4","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"15〜19歳","88","0","0","2","41","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","255","5","1","26","248","3","0","2","0","0","0","1","0","5","0","0","0","2","0","0","1","0","0"
"30〜39歳","416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"40〜49歳","338","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","136","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"60〜69歳","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","4596","11","18","139","1255","138","15","49","70","0","1","3","0","88","6","0","0","7","1","0","3","0","0"
