"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","2","2","0","0","7","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","15","3","1","0","33","9","0","0","17","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"1歳","32","2","4","0","72","24","1","1","11","0","0","0","0","3","1","1","0","0","0","0","0","0","0"
"2歳","32","1","0","7","38","19","1","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"3歳","37","0","1","14","53","6","0","3","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"4歳","43","0","2","8","44","11","0","7","0","0","0","0","0","12","1","0","0","0","0","0","0","0","0"
"5歳","30","0","2","12","23","10","0","8","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0"
"6歳","31","0","1","9","25","0","0","8","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0"
"7歳","29","0","1","8","22","2","0","2","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0"
"8歳","15","0","0","6","17","2","0","1","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0"
"9歳","11","0","1","5","24","0","1","2","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0"
"10〜14歳","43","0","3","8","48","2","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"15〜19歳","37","0","0","0","17","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"20〜29歳","60","2","2","15","174","3","0","1","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0"
"30〜39歳","83","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"40〜49歳","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","604","10","18","92","597","92","3","36","30","0","0","0","0","76","5","1","0","1","0","0","0","0","0"
