"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","2","7","0","1","19","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","6","23","0","9","148","17","0","1","35","0","0","0","0","1","2","0","0","0","0","0","0","0","0"
"1歳","13","29","4","12","373","38","7","3","43","0","1","3","0","3","2","0","0","0","1","0","4","0","0"
"2歳","16","17","3","26","166","33","9","0","4","0","0","3","0","6","1","1","0","0","0","0","1","0","0"
"3歳","29","5","4","23","178","33","4","1","1","0","0","2","0","2","0","0","0","0","0","0","2","0","0"
"4歳","53","3","4","37","148","26","10","2","1","0","0","0","0","3","1","0","0","0","0","0","0","0","0"
"5歳","52","0","5","48","154","25","3","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0"
"6歳","65","1","1","51","123","12","4","4","0","1","0","0","0","4","0","0","0","1","0","0","0","0","0"
"7歳","62","0","3","48","85","8","1","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"8歳","41","0","2","28","76","3","2","2","1","1","0","2","0","4","0","0","0","0","0","0","0","0","0"
"9歳","48","0","0","22","76","2","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","102","0","2","27","157","3","1","0","0","0","0","0","0","6","0","0","0","0","0","0","5","0","0"
"15〜19歳","15","0","0","0","49","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"20〜29歳","27","0","0","32","318","4","3","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"30〜39歳","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0"
"40〜49歳","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"50〜59歳","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60〜69歳","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"70〜79歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","651","85","28","364","2070","206","45","21","87","3","1","12","1","29","7","1","3","10","1","0","13","0","0"
