"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","22","137","7","7","12","23","2","13","0","3","10","3","0","0","0","2","0","0","0","0","0","0","","","","","",""
"区南部","37","110","8","4","9","13","0","7","0","1","20","1","3","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","24","156","10","20","22","42","1","1","0","1","13","1","2","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","15","164","8","8","12","25","0","5","0","0","6","1","0","1","0","7","0","0","0","0","0","0","","","","","",""
"区西北部","26","284","4","3","19","35","3","7","0","3","24","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区東北部","11","176","6","7","9","56","1","2","0","0","15","0","2","0","0","0","0","0","0","0","0","1","","","","","",""
"区東部","32","245","2","21","11","26","0","10","0","3","14","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"西多摩","5","34","0","1","1","2","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","12","175","5","3","8","70","1","7","0","2","27","0","0","0","0","0","0","0","0","0","0","1","","","","","",""
"北多摩西部","5","106","1","0","13","12","1","7","0","1","11","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","15","176","6","2","21","36","1","2","0","2","14","2","2","0","0","1","0","0","0","0","0","0","","","","","",""
"北多摩北部","9","103","3","6","3","30","1","6","0","1","9","0","0","0","0","1","0","0","0","0","0","0","","","","","",""
"島しょ","0","35","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","213","1901","60","82","140","370","11","69","0","17","169","9","9","1","0","12","0","0","0","0","0","3","","","","","",""
