"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","急性呼吸器感染症（ARI）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","インフルエンザ/COVID-19定点","急性呼吸器感染症定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","9","11","872","0","5","40","92","9","3","4","0","0","4","3","0","0","1","1","0","0","0","0","0","1","","","","","","",""
"区南部","4","6","550","1","8","58","66","10","6","6","4","1","0","2","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"区西南部","10","14","895","0","2","53","80","10","0","7","0","1","1","1","0","0","1","0","0","0","0","0","0","0","","","","","","",""
"区西部","8","14","913","3","5","73","58","12","1","6","3","0","1","1","0","0","1","0","0","0","0","0","0","1","","","","","","",""
"区西北部","17","27","1386","1","4","86","105","29","1","5","5","1","0","2","0","1","2","0","0","0","0","0","0","0","","","","","","",""
"区東北部","12","16","1084","2","2","43","126","4","7","28","6","0","0","0","0","0","0","0","0","0","1","0","0","1","","","","","","",""
"区東部","8","17","1047","1","5","48","122","7","1","6","4","1","2","0","0","0","2","0","0","0","0","0","0","0","","","","","","",""
"西多摩","4","4","185","0","0","6","13","1","1","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"南多摩","9","13","2482","2","1","102","191","14","2","23","8","0","4","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北多摩西部","6","2","422","1","4","49","30","11","0","6","1","0","2","1","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"北多摩南部","7","9","1008","1","3","64","78","14","3","6","2","1","2","1","0","0","0","0","1","0","0","0","0","1","","","","","","",""
"北多摩北部","4","13","820","2","4","82","86","6","3","16","4","0","1","1","0","0","0","0","0","0","0","0","0","1","","","","","","",""
"島しょ","0","0","19","0","0","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","",""
"合計","98","146","11683","14","43","705","1056","127","28","123","38","5","17","12","0","1","8","1","1","0","1","0","0","5","","","","","","",""
