"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"区中央部","26","6","7","21","4","5","3","0","0","",""
"区南部","7","0","1","0","0","0","0","0","0","",""
"区西南部","8","8","3","2","3","0","0","0","1","",""
"区西部","14","9","4","1","1","1","3","0","0","",""
"区西北部","14","10","4","2","3","0","1","0","0","",""
"区東北部","5","0","1","0","0","0","1","0","0","",""
"区東部","15","2","0","2","0","0","0","1","0","",""
"西多摩","0","0","0","0","0","0","0","1","0","",""
"南多摩","10","1","0","0","1","0","0","0","0","",""
"北多摩西部","10","2","0","3","2","0","0","0","0","",""
"北多摩南部","0","0","0","0","0","0","12","0","1","",""
"北多摩北部","0","0","0","0","0","0","1","1","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","109","38","20","31","14","6","21","3","2","",""
