"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","12","4","2","7","0","0","0","0","0","2","2"
"中央区","8","0","0","2","0","0","0","0","0","3","0"
"みなと","12","4","7","3","0","0","7","0","0","2","1"
"新宿区","35","20","28","33","2","3","46","7","0","6","2"
"文京","4","0","2","4","0","0","4","1","0","1","1"
"台東","22","3","2","3","1","1","0","0","0","3","0"
"墨田区","3","1","5","1","1","1","9","5","0","2","1"
"江東区","16","2","2","11","0","2","0","0","0","2","0"
"品川区","0","0","0","0","0","0","0","0","0","1","0"
"目黒区","0","0","0","0","0","0","0","0","0","0","0"
"大田区","4","0","0","3","0","0","5","0","0","2","1"
"世田谷","0","0","0","0","0","0","8","0","0","0","2"
"渋谷区","9","3","6","3","0","1","1","0","1","5","1"
"中野区","6","0","1","2","1","0","0","0","0","2","1"
"杉並","4","2","0","2","0","0","21","0","2","2","1"
"池袋","23","10","11","6","1","0","0","1","0","3","1"
"北区","0","1","1","0","0","0","0","0","0","1","0"
"荒川区","1","1","1","0","0","0","0","0","0","1","0"
"板橋区","4","1","3","0","0","0","0","0","0","2","1"
"練馬区","0","0","0","0","0","0","0","0","0","0","0"
"足立","4","1","1","3","0","0","0","0","0","2","0"
"葛飾区","0","0","0","0","0","0","9","9","0","0","1"
"江戸川","15","3","2","5","3","0","0","0","0","2","0"
"八王子市","11","0","0","0","1","2","1","0","0","4","1"
"町田市","1","2","0","0","0","0","0","0","0","1","0"
"西多摩","0","0","0","0","0","0","0","0","0","0","1"
"南多摩","0","0","0","0","0","0","0","0","0","0","0"
"多摩立川","16","2","0","2","1","0","0","0","0","2","1"
"多摩府中","0","0","0","0","0","0","8","0","0","3","2"
"多摩小平","1","0","1","0","0","0","17","2","0","1","2"
"島しょ","0","0","0","0","0","0","1","0","0","0","1"
"合計","211","60","75","90","11","10","137","25","3","55","24"
