"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","4","5","2","0","24","2","0","0","1","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","14","4","5","1","179","5","1","1","55","0","0","1","6","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"1歳","33","7","20","9","283","15","4","4","108","0","0","0","5","1","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0"
"2歳","42","4","12","31","217","24","0","4","18","0","1","0","1","5","0","2","0","0","0","0","3","0","0","0","0","0","0","0","0"
"3歳","70","2","4","55","217","26","1","6","2","0","1","5","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"4歳","55","1","3","96","151","24","0","13","2","0","0","8","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"5歳","76","0","3","93","125","24","0","17","0","0","0","10","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"6歳","63","0","1","89","81","12","0","4","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","85","0","2","69","103","7","0","9","1","0","0","4","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0"
"8歳","43","0","0","46","80","8","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","35","0","0","26","82","6","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","160","0","2","42","152","4","1","4","0","1","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","69","0","0","4","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","75","0","2","25","197","1","0","4","0","1","1","3","1","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","1","0"
"50〜59歳","69","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"60〜69歳","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"70〜79歳","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","0","0","3","0"
"80歳以上","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","1189","23","56","586","1923","158","7","72","187","4","4","38","17","8","0","10","0","1","5","0","12","7","0","0","0","0","0","7","0"
