"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん"
"〜5ヶ月","1","0","0","0","6","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","0","0","0","22","8","1","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","2","0","1","3","80","9","0","3","12","0","0","0","0","1","1","1","0","0","0","0","1","0","0"
"2歳","2","1","1","4","63","8","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0"
"3歳","4","0","1","3","47","8","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0"
"4歳","5","0","0","10","58","11","0","5","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0"
"5歳","1","0","1","13","52","5","0","7","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0"
"6歳","2","0","0","15","40","8","0","5","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0"
"7歳","4","0","1","7","32","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","2","0","0","3","30","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","2","0","0","7","17","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","3","0","1","9","28","0","0","2","0","0","0","0","0","1","0","0","0","1","0","0","1","0","0"
"15〜19歳","0","0","0","1","10","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"20〜29歳","7","1","1","12","87","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0"
"40〜49歳","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0"
"60〜69歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","47","2","7","87","572","62","1","38","26","0","1","1","0","15","2","1","0","11","0","1","2","0","0"
