"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症","STD定点","基幹定点"
"千代田","0","0","0","0","0","0","2","0","0","",""
"中央区","10","5","3","1","0","0","0","0","0","",""
"みなと","4","1","0","1","0","0","0","0","0","",""
"新宿区","11","4","6","14","0","0","39","4","1","",""
"文京","0","0","0","0","0","0","7","3","0","",""
"台東","1","1","0","0","0","1","0","0","0","",""
"墨田区","8","4","1","3","0","0","4","1","0","",""
"江東区","11","10","2","9","0","0","0","0","0","",""
"品川区","0","0","0","0","0","0","0","0","0","",""
"目黒区","0","0","0","0","0","0","0","0","0","",""
"大田区","2","2","0","2","0","0","2","2","0","",""
"世田谷","0","0","0","0","0","0","8","0","1","",""
"渋谷区","3","1","1","0","0","0","1","0","0","",""
"中野区","2","0","0","2","0","0","0","0","0","",""
"杉並","0","0","0","0","0","0","0","0","0","",""
"池袋","15","6","6","8","0","0","2","0","0","",""
"北区","0","0","0","2","0","0","0","0","0","",""
"荒川区","0","0","0","0","0","0","0","0","0","",""
"板橋区","2","2","2","4","0","0","0","0","0","",""
"練馬区","0","0","0","0","0","0","0","0","0","",""
"足立","3","0","1","3","0","0","0","0","0","",""
"葛飾区","0","0","0","0","0","0","2","0","0","",""
"江戸川","0","0","0","0","0","0","0","0","0","",""
"八王子","0","0","0","0","0","0","7","0","0","",""
"町田市","0","0","0","0","0","0","0","0","0","",""
"西多摩","0","0","0","0","0","0","0","0","0","",""
"南多摩","0","0","0","0","0","0","0","0","0","",""
"多摩立川","3","1","0","12","0","1","0","0","0","",""
"多摩府中","0","0","0","1","0","0","0","0","0","",""
"多摩小平","0","0","0","0","0","0","14","6","0","",""
"島しょ","0","0","0","0","0","0","0","0","0","",""
"合計","75","37","22","62","0","2","88","16","2","",""
