"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","6","10","5","36","2","10","1","8","0","55","3","0","1","0","2","0","0","1","0","0","0","","","","","",""
"区南部","0","2","14","12","63","6","7","5","10","0","135","0","2","1","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","0","6","17","50","7","6","9","1","0","135","3","6","0","0","1","0","0","0","0","0","0","","","","","",""
"区西部","0","2","12","16","51","3","16","1","5","0","61","5","0","0","1","1","1","0","1","0","0","0","","","","","",""
"区西北部","1","2","6","27","36","6","23","7","7","0","88","19","1","0","1","3","0","0","0","0","0","0","","","","","",""
"区東北部","1","2","4","18","65","12","27","2","10","0","109","8","2","0","0","1","0","0","0","1","0","0","","","","","",""
"区東部","0","1","7","27","85","7","15","3","15","0","86","9","2","0","0","0","0","1","0","0","0","0","","","","","",""
"西多摩","0","0","4","3","11","2","4","1","2","0","17","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","1","1","2","45","83","23","39","19","8","0","262","4","3","1","0","1","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","0","2","5","21","7","8","0","3","0","31","2","0","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","1","9","14","28","4","23","2","7","0","133","2","4","1","0","2","0","1","0","0","0","0","","","","","",""
"北多摩北部","0","0","4","20","32","6","8","4","3","0","113","2","1","0","0","0","0","1","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","3","17","80","209","561","85","186","54","79","0","1225","58","21","5","2","11","1","3","2","1","0","0","","","","","",""
