"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","1","1","2","4","40","8","5","4","7","1","1","2","0","1","0","2","0","0","1","0","0","","","","","",""
"区南部","0","2","6","21","105","16","1","0","8","0","1","6","1","0","0","2","0","0","1","0","0","","","","","",""
"区西南部","3","3","1","18","65","9","13","1","2","0","0","1","1","1","0","1","0","1","1","0","0","","","","","",""
"区西部","1","5","1","15","93","7","5","3","8","1","1","4","1","1","0","3","0","0","2","1","0","","","","","",""
"区西北部","1","2","3","13","71","17","4","1","11","3","1","7","1","0","0","1","0","0","1","0","0","","","","","",""
"区東北部","5","1","2","22","100","14","9","7","9","2","1","3","1","1","0","1","0","0","4","0","0","","","","","",""
"区東部","5","10","4","35","82","36","9","1","11","0","3","3","2","0","0","0","0","0","2","0","0","","","","","",""
"西多摩","0","2","1","8","9","6","2","0","2","0","1","1","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","1","4","2","49","107","21","7","9","10","1","3","3","4","0","0","2","0","0","0","0","0","","","","","",""
"北多摩西部","1","3","2","18","44","9","3","1","1","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","1","3","2","22","34","28","6","8","4","0","1","2","3","0","0","0","0","1","3","0","0","","","","","",""
"北多摩北部","0","6","6","22","40","4","4","3","5","0","2","2","1","1","0","1","0","0","6","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","19","42","32","247","790","175","68","39","78","8","15","36","16","5","0","13","0","2","22","1","0","","","","","",""
