"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","12","3","8","19","95","3","6","5","4","1","1","1","1","0","1","0","0","0","0","2","0","","","","","",""
"区南部","17","2","1","39","97","1","1","9","5","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"区西南部","20","1","5","43","79","5","7","5","4","0","1","3","0","0","1","0","0","0","0","3","0","","","","","",""
"区西部","17","5","1","26","70","7","1","10","2","1","1","0","1","0","1","0","0","1","0","0","0","","","","","",""
"区西北部","21","3","1","32","104","6","8","3","6","1","1","1","0","0","5","0","0","0","0","0","0","","","","","",""
"区東北部","29","6","4","34","96","5","3","7","8","2","1","1","0","0","2","1","0","0","0","0","0","","","","","",""
"区東部","7","6","1","33","112","1","3","4","10","1","1","1","1","0","0","0","0","0","0","1","0","","","","","",""
"西多摩","4","0","1","8","24","0","1","3","2","0","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","16","3","3","34","150","4","1","5","7","1","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","12","2","1","14","33","3","0","3","4","0","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","9","4","1","28","101","6","1","10","6","1","2","2","0","0","0","0","0","0","0","2","0","","","","","",""
"北多摩北部","17","1","9","31","69","10","2","1","11","1","3","2","0","0","2","0","0","0","0","0","0","","","","","",""
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","181","36","36","341","1030","51","34","65","69","9","14","13","3","0","13","1","0","1","0","8","0","","","","","",""
