"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"区中央部","0","16","0","0","25","0","3","1","2","2","1","0","0","0","1","0","0","0","0","0","0","","","","","",""
"区南部","0","18","4","2","28","0","0","0","2","3","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西南部","0","13","1","0","23","1","3","0","6","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区西部","0","34","1","2","18","1","0","0","4","2","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区西北部","0","18","0","5","26","1","2","0","5","7","1","1","0","0","0","0","0","0","0","0","0","","","","","",""
"区東北部","0","11","3","2","20","0","0","0","4","6","1","0","0","0","0","0","0","0","0","0","0","","","","","",""
"区東部","0","19","1","1","36","0","0","0","4","0","1","0","1","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","0","2","0","1","7","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"南多摩","0","12","0","6","38","2","1","0","0","9","3","1","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩西部","0","13","0","1","15","1","0","0","1","0","3","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩南部","0","13","1","3","11","3","1","2","1","2","0","3","0","0","0","0","0","0","0","0","0","","","","","",""
"北多摩北部","0","21","1","4","18","3","2","0","5","1","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"島しょ","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","0","192","12","27","265","12","13","3","35","32","11","7","1","0","1","0","0","0","0","0","0","","","","","",""
