"","性器クラミジア感染症","性器ヘルペスウイルス感染症","尖圭コンジローマ","淋菌感染症","膣トリコモナス症","梅毒様疾患","メチシリン耐性黄色ブドウ球菌感染症","ペニシリン耐性肺炎球菌感染症","薬剤耐性緑膿菌感染症"
"0歳","0","0","0","0","0","0","16","0","0"
"1〜4歳","0","0","0","0","0","0","3","0","0"
"5〜9歳","0","0","0","0","0","0","2","1","0"
"10〜14歳","0","0","0","0","0","0","2","2","0"
"15〜19歳","4","1","0","2","0","0","0","0","0"
"20〜24歳","38","7","21","14","2","0","1","1","0"
"25〜29歳","37","10","21","15","2","0","0","0","0"
"30〜34歳","32","9","17","17","0","0","1","0","0"
"35〜39歳","25","7","10","17","2","0","1","1","0"
"40〜44歳","15","14","2","8","3","0","2","0","0"
"45〜49歳","7","10","5","4","1","0","3","0","0"
"50〜54歳","8","6","10","2","0","0","4","1","0"
"55〜59歳","4","6","2","6","0","0","3","1","0"
"60〜64歳","4","4","2","1","0","0","1","0","0"
"65〜69歳","1","2","0","0","0","0","4","0","0"
"70歳以上","0","5","0","0","0","0","22","3","0"
"合計","175","81","90","86","10","0","65","10","0"
