"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","風しん","ヘルパンギーナ","麻しん（成人麻しん以外）","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","成人麻しん","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","4","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中央区","25","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"みなと","20","1","1","4","45","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"新宿区","22","7","1","3","44","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","","","","","",""
"文京","14","0","0","0","13","5","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"台東","18","2","0","4","21","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"墨田区","14","1","0","3","28","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"江東区","42","1","1","0","90","1","2","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"品川区","27","0","1","3","102","14","0","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"目黒区","8","0","0","0","19","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"大田区","65","8","3","5","92","5","1","4","6","1","0","0","0","3","0","0","0","0","0","0","0","0","1","","","","","",""
"世田谷","59","0","0","9","66","3","1","0","2","0","0","0","0","1","0","0","1","0","0","0","0","0","0","","","","","",""
"渋谷区","16","0","0","1","32","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"中野区","24","1","0","4","80","6","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","","","","","",""
"杉並","56","1","4","0","71","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"池袋","17","0","0","0","15","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"北区","52","0","0","12","34","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"荒川区","27","2","0","4","23","2","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"板橋区","36","0","0","0","34","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","","","",""
"練馬区","52","4","1","2","60","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"足立","29","0","1","1","55","3","1","0","1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","","","","","",""
"葛飾区","12","0","0","1","38","13","1","0","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","","","","","",""
"江戸川","96","9","1","8","96","1","1","0","3","0","0","1","0","0","2","0","0","0","0","0","0","0","0","","","","","",""
"八王子市","45","2","2","8","68","9","0","1","2","0","0","1","0","0","3","0","0","0","0","0","0","0","0","","","","","",""
"町田市","50","0","0","22","117","22","0","3","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"西多摩","12","1","0","2","45","4","1","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","","",""
"南多摩","37","2","0","6","24","6","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩立川","34","0","0","3","56","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩府中","47","1","0","5","46","11","3","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"多摩小平","56","9","2","11","106","12","2","2","3","0","0","2","0","0","0","0","0","1","0","0","0","0","0","","","","","",""
"島しょ","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","",""
"合計","1014","56","19","124","1542","142","16","18","38","2","0","8","0","9","9","0","1","5","0","0","5","0","1","","","","","",""
