"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","3","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","4","3","0","2","2","0"
"中央区","2","0","2","14","22","6","1","0","3","0","1","0","0","0","1","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","13","2","1","13","19","1","2","4","2","0","0","0","0","0","0","0","0","0","0","0","0","9","6","0","1","1","0"
"新宿区","10","5","2","13","32","8","1","5","2","0","1","0","1","0","1","1","0","1","0","0","0","12","8","2","2","2","0"
"文京","1","0","0","5","11","11","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","3","0","2","15","47","7","1","2","2","0","0","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","7","1","2","5","11","1","0","2","5","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","1","1","0"
"江東区","7","1","6","13","79","5","0","3","7","0","0","1","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","4","0","0","16","35","3","2","3","8","0","0","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","8","1","1","17","49","7","1","4","1","1","0","1","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","17","4","14","27","94","6","1","21","12","1","1","0","0","0","0","0","0","0","0","0","0","21","13","2","1","1","0"
"世田谷","44","0","7","52","91","14","5","10","8","0","4","0","0","0","1","0","0","0","0","9","2","25","16","2","2","2","0"
"渋谷区","3","0","1","2","21","1","0","1","1","0","0","0","0","0","0","0","0","0","0","2","0","7","4","1","1","1","0"
"中野区","14","2","1","30","39","7","0","8","5","0","0","0","0","1","0","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","18","1","1","6","53","1","0","2","5","0","0","3","0","0","0","0","0","0","0","0","0","17","11","1","2","2","0"
"池袋","6","1","0","3","5","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","7","4","1","1","1","0"
"北区","10","1","0","6","35","3","0","0","7","0","0","0","0","0","1","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","12","3","5","7","25","5","1","0","4","0","2","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","17","0","0","8","40","7","0","3","0","1","0","1","0","0","0","0","0","0","0","0","0","16","10","2","1","1","0"
"練馬区","17","4","6","32","59","14","1","6","5","0","0","0","0","0","4","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","18","1","4","23","75","8","3","6","4","3","0","0","0","0","2","0","0","0","0","0","0","19","13","2","0","0","0"
"葛飾区","6","0","0","9","55","0","2","7","4","0","1","3","0","0","1","0","0","0","0","2","0","13","8","1","1","1","0"
"江戸川","14","1","5","16","71","4","3","5","5","1","6","1","0","0","1","0","0","0","0","0","0","19","12","2","0","0","0"
"八王子市","9","1","2","27","162","7","3","5","8","0","1","0","0","0","0","0","0","0","0","0","0","18","11","2","1","1","0"
"町田市","8","0","4","30","65","6","2","1","3","1","0","0","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","5","0","3","12","47","0","2","3","7","0","0","1","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","6","1","3","14","54","5","0","2","7","0","0","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","10","0","0","32","66","13","1","4","2","0","2","0","0","0","0","0","0","0","0","0","0","20","13","2","1","1","0"
"多摩府中","29","1","3","38","126","21","1","8","12","0","0","5","0","0","0","1","0","1","2","0","0","32","20","2","3","3","0"
"多摩小平","16","1","14","50","73","37","0","11","13","0","1","0","0","0","4","0","0","0","0","0","0","22","14","2","2","2","0"
"島しょ","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","337","32","89","535","1562","210","34","126","143","8","21","16","1","1","17","2","0","2","2","14","2","414","260","38","25","25","0"
