"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","0","12","0","0","29","0","1","0","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","0","23","22","3","135","1","23","0","52","36","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","0","37","62","41","212","7","53","13","84","128","2","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2歳","0","12","36","55","165","9","42","30","28","73","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3歳","0","8","23","94","181","9","23","46","11","46","3","3","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"4歳","2","3","22","116","143","10","20","62","1","33","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","2","1","15","104","148","5","16","52","0","17","5","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"6歳","0","0","6","82","99","16","7","27","1","10","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"7歳","1","0","2","72","79","16","3","33","0","3","6","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","0","0","1","55","75","10","1","25","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"9歳","2","0","1","32","53","8","2","19","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"10〜14歳","1","0","4","73","171","12","0","14","0","1","5","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","0","0","1","7","32","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","1","0","4","38","152","1","1","1","0","1","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"70〜79歳","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0"
"80歳以上","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"合計","13","96","199","772","1674","105","192","322","177","356","44","26","6","0","17","0","0","1","2","0","0","0","0","0","0","0","0","0"
