"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","インフルエンザ定点","小児科定点","眼科定点","基幹定点","インフルエンザ入院定点","COVID-19入院定点"
"千代田","1","0","0","0","19","1","0","1","0","0","0","1","1","1","0","0","0","0","0","0","0","0","4","3","0","2","2","0"
"中央区","1","3","4","2","55","0","0","1","2","0","0","2","0","0","0","3","0","0","0","0","0","0","5","3","1","0","0","0"
"みなと","4","14","7","12","88","1","2","1","4","0","1","0","1","0","0","0","0","0","2","2","0","0","9","6","0","1","1","0"
"新宿区","6","15","6","12","56","3","0","2","2","0","0","0","1","1","0","1","0","1","7","0","0","0","12","8","2","2","2","0"
"文京","1","1","3","2","40","5","0","0","1","0","0","2","0","0","0","3","0","0","0","0","0","0","7","4","1","1","1","0"
"台東","17","6","3","0","64","9","1","1","4","0","0","2","0","0","0","0","0","0","0","0","0","0","7","4","0","0","0","0"
"墨田区","4","6","1","22","53","5","0","2","1","0","0","1","0","0","0","1","0","0","3","0","0","0","8","5","1","1","1","0"
"江東区","6","15","1","32","296","12","1","3","5","0","0","6","1","0","0","1","0","0","0","0","0","0","14","9","1","0","0","0"
"品川区","2","3","5","22","97","2","0","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","12","8","1","0","0","0"
"目黒区","3","11","5","12","99","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","8","5","1","0","0","0"
"大田区","1","10","11","54","251","7","3","1","3","2","0","2","0","0","0","0","0","0","0","0","0","0","20","13","1","1","1","0"
"世田谷","37","21","9","81","268","14","0","5","6","0","0","6","3","0","0","1","0","0","0","0","0","0","25","16","2","2","2","0"
"渋谷区","4","0","0","2","48","2","0","1","1","0","0","0","0","0","0","2","0","0","2","0","1","0","7","4","1","1","1","0"
"中野区","2","4","0","6","85","2","1","3","6","0","0","2","0","0","0","1","0","0","0","0","0","0","10","6","1","0","0","0"
"杉並","19","19","5","14","99","2","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","16","10","1","1","2","0"
"池袋","4","6","0","4","21","2","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","7","4","1","1","1","0"
"北区","2","4","1","8","69","2","0","0","5","0","0","8","0","0","0","0","0","0","0","0","0","0","11","7","1","0","0","0"
"荒川区","0","9","4","18","119","17","1","0","3","1","0","7","0","0","0","0","0","0","0","0","0","0","7","4","1","0","0","0"
"板橋区","4","5","1","4","86","3","1","2","6","0","0","3","0","0","0","0","0","0","1","0","0","0","16","10","2","1","1","0"
"練馬区","3","16","1","69","163","8","0","0","2","0","0","7","0","0","0","3","0","0","0","0","0","0","21","13","2","0","0","0"
"足立","1","13","9","31","207","6","4","11","5","0","0","9","0","0","0","2","0","0","0","0","0","0","20","13","2","0","0","0"
"葛飾区","5","2","1","11","154","7","1","7","6","0","1","4","2","0","0","2","0","0","6","0","0","0","13","8","1","1","1","0"
"江戸川","7","10","7","56","181","5","1","6","6","0","2","24","0","0","0","0","0","0","0","0","0","0","18","12","2","0","0","0"
"八王子市","1","27","9","38","236","11","5","3","5","0","1","3","4","0","0","1","0","0","1","0","0","0","18","11","2","1","1","0"
"町田市","2","9","0","49","112","8","0","11","1","0","0","0","3","0","0","0","0","0","0","0","0","0","13","8","1","0","0","0"
"西多摩","2","6","5","27","42","6","0","11","2","0","0","16","0","0","0","0","0","0","0","0","0","0","14","8","1","1","1","0"
"南多摩","3","23","1","32","89","12","3","6","5","0","1","2","0","0","0","0","0","0","0","0","0","0","14","9","1","0","0","0"
"多摩立川","13","21","6","50","144","11","1","6","4","0","2","3","0","0","0","0","0","0","1","0","0","0","21","14","2","1","1","0"
"多摩府中","12","29","14","73","307","15","2","7","13","1","1","18","0","0","0","1","0","1","4","0","0","0","32","20","3","3","3","0"
"多摩小平","14","47","18","116","186","22","0","14","9","0","2","20","0","0","0","2","0","0","3","0","0","0","23","15","2","2","2","0"
"島しょ","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","1","0"
"合計","181","356","137","859","3734","201","30","107","113","6","11","153","16","2","0","24","0","2","30","2","1","0","414","261","38","24","25","0"
