"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","百日咳","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","11","5","0","0","14","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"〜1歳","41","7","1","3","84","1","1","0","41","0","1","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","1","0"
"1歳","153","6","15","17","224","3","7","3","71","0","0","0","3","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0"
"2歳","211","5","10","26","160","1","1","1","11","0","0","2","0","1","0","0","0","0","0","0","1","2","0","0","1","0","1","1","1"
"3歳","231","0","14","46","168","7","1","2","2","0","0","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"4歳","320","2","7","84","187","11","4","1","0","0","0","7","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0"
"5歳","427","0","6","67","176","12","2","3","2","0","0","11","0","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0"
"6歳","382","0","7","59","121","12","0","6","0","0","0","16","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","1"
"7歳","344","0","1","50","111","9","0","3","1","0","0","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8歳","367","0","2","38","98","2","0","2","0","0","0","10","0","0","0","0","0","0","1","0","0","1","0","0","1","0","1","0","1"
"9歳","294","0","0","37","68","5","1","1","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"10〜14歳","828","0","3","60","196","6","0","0","1","0","0","13","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15〜19歳","182","0","0","5","37","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","228","0","1","22","215","0","0","0","0","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"30〜39歳","330","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","1","0"
"40〜49歳","349","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0"
"50〜59歳","198","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"60〜69歳","135","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"70〜79歳","93","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5","0","0","2","0","0","3","2"
"80歳以上","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","1","0","0","9","1"
"合計","5181","25","67","514","1859","72","17","22","131","1","1","84","8","6","0","12","0","0","5","1","12","21","0","0","5","1","2","15","6"
