"","インフルエンザ","新型コロナウイルス感染症（COVID-19）","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","COVID-19入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）","ＩＣＵ入室（COVID-19入院）","人工呼吸器の利用（COVID-19入院）","いずれにも該当せず（COVID-19入院）"
"〜5ヶ月","8","17","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1"
"〜1歳","20","46","4","1","1","47","2","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1歳","72","48","2","10","14","119","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","3","1","1","0","1","1","0","2","1","1","0","0"
"2歳","83","37","2","6","25","98","0","2","1","5","0","1","1","1","0","0","0","0","0","0","0","1","3","0","0","0","0","0","1","0","1","0","2"
"3歳","102","30","0","9","44","83","0","3","3","1","0","0","0","0","0","0","0","0","1","0","0","3","0","1","1","0","0","1","2","1","0","0","0"
"4歳","135","44","1","4","45","104","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","1","0","0","0"
"5歳","217","40","0","6","71","90","1","1","0","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"6歳","283","55","0","4","78","86","3","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0"
"7歳","452","49","0","4","63","83","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","1"
"8歳","547","59","0","2","60","68","13","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","0","0","0","2"
"9歳","596","65","0","1","53","55","3","0","1","0","0","2","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0"
"10〜14歳","1796","252","0","0","125","147","3","0","1","0","0","2","0","0","0","0","0","0","0","0","0","4","2","0","0","0","0","0","4","0","0","0","2"
"15〜19歳","408","133","0","1","9","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0"
"20〜29歳","154","165","0","1","17","80","0","1","1","0","0","0","0","0","0","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0"
"30〜39歳","175","156","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"40〜49歳","159","196","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","2"
"50〜59歳","70","215","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","7","0","0","0","0","0","1","0","1","0","6"
"60〜69歳","32","119","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","13","0","0","0","0","0","2","0","1","0","12"
"70〜79歳","9","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","0","0","21"
"80歳以上","5","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","38","0","0","0","0","0","4","0","5","0","33"
"合計","5323","1845","10","49","605","1096","31","11","10","19","0","6","1","2","0","9","0","0","1","0","0","25","92","4","2","1","2","2","20","3","10","0","82"
