"","インフルエンザ","RSウイルス感染症","咽頭結膜熱","Ａ群溶血性レンサ球菌咽頭炎","感染性胃腸炎","水痘","手足口病","伝染性紅斑","突発性発しん","ヘルパンギーナ","流行性耳下腺炎","不明発しん症","川崎病","急性出血性結膜炎","流行性角結膜炎","細菌性髄膜炎","無菌性髄膜炎","マイコプラズマ肺炎","クラミジア肺炎(オウム病は除く)","感染性胃腸炎（ロタウイルス）","インフルエンザ入院","ＩＣＵ入室（インフルエンザ入院）","人工呼吸器の利用（インフルエンザ入院）","頭部ＣＴ検査（インフルエンザ入院）","頭部ＭＲＩ検査（インフルエンザ入院）","脳波検査	（インフルエンザ入院）","いずれにも該当せず（インフルエンザ入院）","頭部検査	（インフルエンザ入院）"
"〜5ヶ月","16","3","0","0","17","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"〜1歳","70","13","2","2","111","2","4","1","21","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","0"
"1歳","210","6","4","14","304","5","4","3","58","3","1","0","1","0","2","0","0","0","0","0","7","1","1","2","0","1","5","2"
"2歳","160","5","11","30","238","4","4","1","12","1","1","0","3","0","1","0","0","0","0","0","2","0","0","0","0","1","1","1"
"3歳","231","2","11","62","183","3","4","4","2","0","3","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0"
"4歳","264","2","3","82","168","8","2","4","1","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"5歳","275","0","3","92","164","8","1","5","2","1","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0"
"6歳","237","0","1","84","111","4","1","3","1","0","0","1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0"
"7歳","219","0","0","75","87","6","2","3","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"8歳","219","0","1","47","74","6","1","0","0","0","0","1","0","0","0","0","0","1","0","0","4","0","0","1","1","0","3","1"
"9歳","176","0","1","54","64","6","1","1","0","0","0","1","0","0","0","0","0","2","0","0","1","0","0","0","0","0","1","0"
"10〜14歳","680","0","1","54","211","14","2","3","0","0","1","1","0","0","0","0","0","0","0","0","3","0","0","2","0","1","0","3"
"15〜19歳","271","0","0","14","50","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"20〜29歳","295","0","3","25","283","3","0","0","0","10","1","0","0","0","2","0","0","0","0","0","3","2","1","0","0","0","1","0"
"30〜39歳","407","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","2","0","0","0","0","0","2","0"
"40〜49歳","562","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","3","1","0","1","1","0","1","2"
"50〜59歳","318","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0"
"60〜69歳","152","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2","1","0","1","0","0","1","1"
"70〜79歳","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","1","0","0","7","1"
"80歳以上","43","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","5","5","0","0","0","14","0"
"合計","4889","31","41","635","2065","71","26","28","97","15","11","5","7","0","14","0","1","8","0","0","60","11","8","8","2","3","41","11"
